nzffdRecordNumber,Fragment number,Fragment name,institutionRecordNumber,eventDate,eventTime,institution,samplingPurpose,waterBody,waterBodyType,waterPermanence,site,catchmentNumber,catchmentName,eastingNZTM,northingNZTM,decimalLongitude,decimalLatitude,recSegment,minimumElevation,distanceOcean,siteTidal,siteLandlocked,downstreamBarrier,eventLocationRemarks,siteReachLength,siteAverageWidth,minimumSampledDepth,maximumSampledDepth,waterLevel,waterColour,waterClarity,clarityMethod,waterTemperature,waterConductivity,waterDissolvedOxygenPercent,waterDissolvedOxygenPPM,waterPH,waterSalinity,habitatFlowPercent,habitatSubstratePercent,habitatInstreamCoverPresent,habitatRiparianVegPercent,samplingMethod,samplingProtocol,EfmNumberOfPasses,EfmVoltage,EfmPulseRate,EfmPulseRateWidth,EfmAnodeSize,EfmMinutes,EfmArea,NetsTrapsTotalNumber,NetsTrapsBaited,NetsTrapsMeshSize,NetsTrapsDayNight,NetsTrapsAverageSetTime,ObservationArea,taxonName,taxonCommonName,taxonRemarks,totalCount,present,soughtNotDetected,occurrenceRemarks,minLength,maxLength,indLengths,dataVersion
107920,1151002,Lake Taharoa,1979,1/09/2010,19:00,Department of Conservation Northland,,Lake Taharoa,Not Entered,Unknown,,468,L Taharoa,1659813,6037101,-35.808393,173.662045,1021967,78,6.76,u,u,u,,,,,,,,,,,,,,,,,,,,Observation - Spotlighting not captured to ID,Unknown,,,,,,,,,,,,,,Paranephrops,Koura,,,TRUE,FALSE,,,,,V1
107921,1151002,Lake Taharoa,1980,1/09/2010,19:00,Department of Conservation Northland,,Lake Taharoa,Not Entered,Unknown,,468,L Taharoa,1659219,6037712,-35.802921,173.655426,1021967,78,6.76,u,u,u,,,,,,,,,,,,,,,,,,,,Observation - Spotlighting not captured to ID,Unknown,,,,,,,,,,,,,,Galaxias gracilis,Dwarf inanga,,5,FALSE,FALSE,,,,,V1
107922,1151002,Lake Taharoa,1981,1/09/2010,19:00,Department of Conservation Northland,,Lake Taharoa,Not Entered,Unknown,,468,L Taharoa,1658324,6036660,-35.812459,173.645597,1021967,78,6.76,u,u,u,,,,,,,,,,,,,,,,,,,,Observation - Spotlighting not captured to ID,Unknown,,,,,,,,,,,,,,Galaxias gracilis,Dwarf inanga,,8,FALSE,FALSE,,,,,V1
107923,1151003,Lake Waikere,1982,8/11/2010,21:00,Department of Conservation Northland,,Lake Waikere,Not Entered,Unknown,,468,L Waikere,1656626,6038329,-35.797511,173.626685,,,,u,u,u,,,,,,,,,,,,,,,,,,,,Observation - Spotlighting not captured to ID,Unknown,,,,,,,,,,,,,,Galaxias gracilis,Dwarf inanga,,9,FALSE,FALSE,,,,,V1
107924,1151003,Lake Waikere,1983,8/11/2010,21:00,Department of Conservation Northland,,Lake Waikere,Not Entered,Unknown,,468,L Waikere,1656971,6037830,-35.80199,173.630538,,,,u,u,u,,,,,,,,,,,,,,,,,,,,Observation - Spotlighting not captured to ID,Unknown,,,,,,,,,,,,,,Galaxias gracilis,Dwarf inanga,,21,FALSE,FALSE,,,,,V1
107925,1151003,Lake Waikere,1984,8/11/2010,21:00,Department of Conservation Northland,,Lake Waikere,Not Entered,Unknown,,468,L Waikere,1657434,6038124,-35.799312,173.635641,,,,u,u,u,,,,,,,,,,,,,,,,,,,,Observation - Spotlighting not captured to ID,Unknown,,,,,,,,,,,,,,Galaxias gracilis,Dwarf inanga,,19,FALSE,FALSE,,,,,V1
107926,1151002,Lake Taharoa,1985,8/11/2010,21:00,Department of Conservation Northland,,Lake Taharoa,Not Entered,Unknown,,468,L Taharoa,1659813,6037101,-35.808393,173.662045,1021967,78,6.76,u,u,u,,,,,,,,,,,,,,,,,,,,Observation - Spotlighting not captured to ID,Unknown,,,,,,,,,,,,,,Galaxias gracilis,Dwarf inanga,,11,FALSE,FALSE,,,,,V1
107927,1151002,Lake Taharoa,1986,8/11/2010,21:00,Department of Conservation Northland,,Lake Taharoa,Not Entered,Unknown,,468,L Taharoa,1659219,6037712,-35.802921,173.655426,1021967,78,6.76,u,u,u,,,,,,,,,,,,,,,,,,,,Observation - Spotlighting not captured to ID,Unknown,,,,,,,,,,,,,,Galaxias gracilis,Dwarf inanga,,4,FALSE,FALSE,,,,,V1
107928,1151002,Lake Taharoa,1987,8/11/2010,21:00,Department of Conservation Northland,,Lake Taharoa,Not Entered,Unknown,,468,L Taharoa,1658324,6036660,-35.812459,173.645597,1021967,78,6.76,u,u,u,,,,,,,,,,,,,,,,,,,,Observation - Spotlighting not captured to ID,Unknown,,,,,,,,,,,,,,Galaxias gracilis,Dwarf inanga,,21,FALSE,FALSE,,,,,V1
107929,1151003,Lake Waikere,1988,8/11/2010,21:00,Department of Conservation Northland,,Lake Waikere,Not Entered,Unknown,,468,L Waikere,1656626,6038329,-35.797511,173.626685,,,,u,u,u,,,,,,,,,,,,,,,,,,,,Observation - Spotlighting not captured to ID,Unknown,,,,,,,,,,,,,,Galaxias gracilis,Dwarf inanga,,4,FALSE,FALSE,,,,,V1
107930,1151003,Lake Waikere,1989,8/11/2010,21:00,Department of Conservation Northland,,Lake Waikere,Not Entered,Unknown,,468,L Waikere,1656971,6037830,-35.80199,173.630538,,,,u,u,u,,,,,,,,,,,,,,,,,,,,Observation - Spotlighting not captured to ID,Unknown,,,,,,,,,,,,,,Galaxias gracilis,Dwarf inanga,,19,FALSE,FALSE,,,,,V1
107931,1151003,Lake Waikere,1990,8/11/2010,21:00,Department of Conservation Northland,,Lake Waikere,Not Entered,Unknown,,468,L Waikere,1657434,6038124,-35.799312,173.635641,,,,u,u,u,,,,,,,,,,,,,,,,,,,,Observation - Spotlighting not captured to ID,Unknown,,,,,,,,,,,,,,Galaxias gracilis,Dwarf inanga,,14,FALSE,FALSE,,,,,V1
107932,1151002,Lake Taharoa,1991,8/11/2010,21:00,Department of Conservation Northland,,Lake Taharoa,Not Entered,Unknown,,468,L Taharoa,1659813,6037101,-35.808393,173.662045,1021967,78,6.76,u,u,u,,,,,,,,,,,,,,,,,,,,Observation - Spotlighting not captured to ID,Unknown,,,,,,,,,,,,,,Galaxias gracilis,Dwarf inanga,,1,FALSE,FALSE,,,,,V1
107933,1151002,Lake Taharoa,1992,8/11/2010,21:00,Department of Conservation Northland,,Lake Taharoa,Not Entered,Unknown,,468,L Taharoa,1659219,6037712,-35.802921,173.655426,1021967,78,6.76,u,u,u,,,,,,,,,,,,,,,,,,,,Observation - Spotlighting not captured to ID,Unknown,,,,,,,,,,,,,,Galaxias gracilis,Dwarf inanga,,1,FALSE,FALSE,,,,,V1
107934,1151002,Lake Taharoa,1993,8/11/2010,21:00,Department of Conservation Northland,,Lake Taharoa,Not Entered,Unknown,,468,L Taharoa,1658324,6036660,-35.812459,173.645597,1021967,78,6.76,u,u,u,,,,,,,,,,,,,,,,,,,,Observation - Spotlighting not captured to ID,Unknown,,,,,,,,,,,,,,Galaxias gracilis,Dwarf inanga,,16,FALSE,FALSE,,,,,V1
107935,1151003,Lake Waikere,1994,27/02/2011,21:00,Department of Conservation Northland,,Lake Waikere,Not Entered,Unknown,,468,L Waikere,1656626,6038329,-35.797511,173.626685,,,,u,u,u,,,,,,,,,,,,,,,,,,,,Observation - Spotlighting not captured to ID,Unknown,,,,,,,,,,,,,,Galaxias gracilis,Dwarf inanga,,3,FALSE,FALSE,,,,,V1
107936,1151003,Lake Waikere,1995,27/02/2011,21:00,Department of Conservation Northland,,Lake Waikere,Not Entered,Unknown,,468,L Waikere,1656971,6037830,-35.80199,173.630538,,,,u,u,u,,,,,,,,,,,,,,,,,,,,Observation - Spotlighting not captured to ID,Unknown,,,,,,,,,,,,,,Nil,No species recorded,,,FALSE,FALSE,,,,,V1
