nzffdRecordNumber,Fragment number,Fragment name,institutionRecordNumber,eventDate,eventTime,institution,samplingPurpose,waterBody,waterBodyType,waterPermanence,site,catchmentNumber,catchmentName,eastingNZTM,northingNZTM,decimalLongitude,decimalLatitude,recSegment,minimumElevation,distanceOcean,siteTidal,siteLandlocked,downstreamBarrier,eventLocationRemarks,siteReachLength,siteAverageWidth,minimumSampledDepth,maximumSampledDepth,waterLevel,waterColour,waterClarity,clarityMethod,waterTemperature,waterConductivity,waterDissolvedOxygenPercent,waterDissolvedOxygenPPM,waterPH,waterSalinity,habitatFlowPercent,habitatSubstratePercent,habitatInstreamCoverPresent,habitatRiparianVegPercent,samplingMethod,samplingProtocol,EfmNumberOfPasses,EfmVoltage,EfmPulseRate,EfmPulseRateWidth,EfmAnodeSize,EfmMinutes,EfmArea,NetsTrapsTotalNumber,NetsTrapsBaited,NetsTrapsMeshSize,NetsTrapsDayNight,NetsTrapsAverageSetTime,ObservationArea,taxonName,taxonCommonName,taxonRemarks,totalCount,present,soughtNotDetected,occurrenceRemarks,minLength,maxLength,indLengths,dataVersion
26539,1121016,Garden Bush Creek,,12/09/2005,day,Department of Conservation Otago,,Garden Bush Creek,Not Entered,Perennial,,731.03,Waikouaiti R,1404769,4947919,-45.594843,170.496879,14260709,335,27,n,u,u,,60,,,,Unknown,Colourless,,,,,,,,,"Pool:85, Riffle:15","Mud:80, Fine gravel:5, Coarse gravel:5, Cobbles (64-257 mm):10","Macrophytes-algae:y, Wood/instream debris:y, Bank vegetation:y, Undercut banks:y",Grass/tussock:100,Electric fishing - Backpack,Unknown,1,,,,,,,,,,,,,Anguilla dieffenbachii,Longfin eel,,6,FALSE,FALSE,,250,400,,V1
26539,1121016,Garden Bush Creek,,12/09/2005,day,Department of Conservation Otago,,Garden Bush Creek,Not Entered,Perennial,,731.03,Waikouaiti R,1404769,4947919,-45.594843,170.496879,14260709,335,27,n,u,u,,60,,,,Unknown,Colourless,,,,,,,,,"Pool:85, Riffle:15","Mud:80, Fine gravel:5, Coarse gravel:5, Cobbles (64-257 mm):10","Macrophytes-algae:y, Wood/instream debris:y, Bank vegetation:y, Undercut banks:y",Grass/tussock:100,Electric fishing - Backpack,Unknown,1,,,,,,,,,,,,,Galaxias depressiceps,Flathead galaxias,uoo610/1,4,FALSE,FALSE,,50,69,,V1
26540,1121019,Waikouaiti River North Branch 2,,1/07/2005,15:10,Department of Conservation Otago,,North Branch Waikouaiti River,Not Entered,Perennial,,731,Waikouaiti R,1398985,4965603,-45.43418,170.430048,14248337,480,63.6,n,u,n,,200,,,,Unknown,Tea coloured or brown,,,,,,,,,"Pool:70, Run:20, Riffle:10","Mud:30, Sand (1-2 mm):30, Fine gravel:10, Coarse gravel:15, Cobbles (64-257 mm):5, Bedrock:10","Macrophytes-algae:y, Wood/instream debris:n, Bank vegetation:y, Undercut banks:n",Other:100,Electric fishing - Backpack,Unknown,1,,,,,,,,,,,,,Salmo trutta,Brown trout,,16,FALSE,FALSE,,69,168,,V1
26540,1121019,Waikouaiti River North Branch 2,,1/07/2005,15:10,Department of Conservation Otago,,North Branch Waikouaiti River,Not Entered,Perennial,,731,Waikouaiti R,1398985,4965603,-45.43418,170.430048,14248337,480,63.6,n,u,n,,200,,,,Unknown,Tea coloured or brown,,,,,,,,,"Pool:70, Run:20, Riffle:10","Mud:30, Sand (1-2 mm):30, Fine gravel:10, Coarse gravel:15, Cobbles (64-257 mm):5, Bedrock:10","Macrophytes-algae:y, Wood/instream debris:n, Bank vegetation:y, Undercut banks:n",Other:100,Electric fishing - Backpack,Unknown,1,,,,,,,,,,,,,Galaxias depressiceps,Flathead galaxias,,1,FALSE,FALSE,,80,,,V1
26540,1121019,Waikouaiti River North Branch 2,,1/07/2005,15:10,Department of Conservation Otago,,North Branch Waikouaiti River,Not Entered,Perennial,,731,Waikouaiti R,1398985,4965603,-45.43418,170.430048,14248337,480,63.6,n,u,n,,200,,,,Unknown,Tea coloured or brown,,,,,,,,,"Pool:70, Run:20, Riffle:10","Mud:30, Sand (1-2 mm):30, Fine gravel:10, Coarse gravel:15, Cobbles (64-257 mm):5, Bedrock:10","Macrophytes-algae:y, Wood/instream debris:n, Bank vegetation:y, Undercut banks:n",Other:100,Electric fishing - Backpack,Unknown,1,,,,,,,,,,,,,Paranephrops,Koura,,,TRUE,FALSE,,,,,V1
26541,1121015,Tommy Flat Creek,,12/09/2005,day,Department of Conservation Otago,,Tommy Flat Creek tributary,Not Entered,Perennial,,731.03,Waikouaiti R,1408966,4946290,-45.610658,170.550002,5,100,22.4,n,u,u,,,,,,Unknown,,,,,,,,,,,,,,Electric fishing - Backpack,Unknown,1,,,,,,,,,,,,,Galaxias depressiceps,Flathead galaxias,,3,FALSE,FALSE,,85,91,,V1
26542,1121019,Waikouaiti River North Branch 2,,1/07/2005,12:45,Department of Conservation Otago,,North Branch Waikouaiti River,Not Entered,Perennial,,731,Waikouaiti R,1398887,4965324,-45.43666,170.428682,14248746,490,64,n,u,u,,35,,,,Unknown,Colourless,,,3.2,0.29,,,,,"Pool:50, Run:50","Mud:20, Sand (1-2 mm):20, Fine gravel:15, Coarse gravel:25, Cobbles (64-257 mm):10, Boulders (> 257 mm):10","Macrophytes-algae:y, Wood/instream debris:n, Bank vegetation:y, Undercut banks:n",Grass/tussock:100,Electric fishing - Backpack,Unknown,1,,,,,,,,,,,,,Galaxias depressiceps,Flathead galaxias,,3,FALSE,FALSE,,85,92,,V1
26542,1121019,Waikouaiti River North Branch 2,,1/07/2005,12:45,Department of Conservation Otago,,North Branch Waikouaiti River,Not Entered,Perennial,,731,Waikouaiti R,1398887,4965324,-45.43666,170.428682,14248746,490,64,n,u,u,,35,,,,Unknown,Colourless,,,3.2,0.29,,,,,"Pool:50, Run:50","Mud:20, Sand (1-2 mm):20, Fine gravel:15, Coarse gravel:25, Cobbles (64-257 mm):10, Boulders (> 257 mm):10","Macrophytes-algae:y, Wood/instream debris:n, Bank vegetation:y, Undercut banks:n",Grass/tussock:100,Electric fishing - Backpack,Unknown,1,,,,,,,,,,,,,Paranephrops,Koura,,,TRUE,FALSE,,,,,V1
26557,1121022,Nenthorn Stream,,30/09/2005,15:50,Department of Conservation Otago,,Deighton Creek,Not Entered,Perennial,,743.238,Taieri R,1395650,4960239,-45.481445,170.385225,14252263,440,126.7,n,u,n,,,,,,Medium,Tea coloured or brown,,,8.5,0.27,,,,,Riffle:100,"Coarse gravel:10, Cobbles (64-257 mm):50, Boulders (> 257 mm):25, Bedrock:15","Macrophytes-algae:n, Wood/instream debris:n, Bank vegetation:n, Undercut banks:n","Scrub:10, Grass/tussock:90",Electric fishing - Backpack,Unknown,1,,,,,,25,,,,,,,Galaxias depressiceps,Flathead galaxias,,5,FALSE,FALSE,,71,84,,V1
26557,1121022,Nenthorn Stream,,30/09/2005,15:50,Department of Conservation Otago,,Deighton Creek,Not Entered,Perennial,,743.238,Taieri R,1395650,4960239,-45.481445,170.385225,14252263,440,126.7,n,u,n,,,,,,Medium,Tea coloured or brown,,,8.5,0.27,,,,,Riffle:100,"Coarse gravel:10, Cobbles (64-257 mm):50, Boulders (> 257 mm):25, Bedrock:15","Macrophytes-algae:n, Wood/instream debris:n, Bank vegetation:n, Undercut banks:n","Scrub:10, Grass/tussock:90",Electric fishing - Backpack,Unknown,1,,,,,,25,,,,,,,Salmo trutta,Brown trout,,1,FALSE,FALSE,,103,,,V1
26558,1121022,Nenthorn Stream,,30/09/2005,15:20,Department of Conservation Otago,,Nenthorn Stream,Not Entered,Perennial,,743.23,Taieri R,1392346,4963036,-45.45532,170.344176,14250237,350,119.4,n,u,n,,,,,,Medium,Colourless,,,9.2,0.32,,,,,"Pool:55, Run:20, Riffle:25","Sand (1-2 mm):5, Fine gravel:5, Coarse gravel:15, Cobbles (64-257 mm):40, Boulders (> 257 mm):20, Bedrock:15",,"Scrub:10, Exposed bed:20, Grass/tussock:70",Electric fishing - Backpack,Unknown,1,,,,,,25,,,,,,,Galaxias depressiceps,Flathead galaxias,,5,FALSE,FALSE,,52,66,,V1
26558,1121022,Nenthorn Stream,,30/09/2005,15:20,Department of Conservation Otago,,Nenthorn Stream,Not Entered,Perennial,,743.23,Taieri R,1392346,4963036,-45.45532,170.344176,14250237,350,119.4,n,u,n,,,,,,Medium,Colourless,,,9.2,0.32,,,,,"Pool:55, Run:20, Riffle:25","Sand (1-2 mm):5, Fine gravel:5, Coarse gravel:15, Cobbles (64-257 mm):40, Boulders (> 257 mm):20, Bedrock:15",,"Scrub:10, Exposed bed:20, Grass/tussock:70",Electric fishing - Backpack,Unknown,1,,,,,,25,,,,,,,Salmo trutta,Brown trout,,2,FALSE,FALSE,,111,115,,V1
26559,1121022,Nenthorn Stream,,28/09/2005,15:30,Department of Conservation Otago,,Washpool Stream,Not Entered,Unknown,,743.232,Taieri R,1393264,4948835,-45.583281,170.349913,14260056,460,100.9,n,u,u,Fished above culvert.,,,,,Unknown,Tea coloured or brown,,,8.2,0.55,,,,,"Pool:40, Run:60","Cobbles (64-257 mm):5, Bedrock:95","Macrophytes-algae:n, Wood/instream debris:n, Bank vegetation:n, Undercut banks:n",Grass/tussock:100,Electric fishing - Backpack,Unknown,1,,,,,,35,,,,,,,Galaxias depressiceps,Flathead galaxias,,23,FALSE,FALSE,,44,90,,V1
26560,1121021,Ross Stream,,28/09/2005,16:15,Department of Conservation Otago,,Ross Stream,Not Entered,Unknown,,743.21,Taieri R,1389670,4944030,-45.625405,170.301821,14263208,340,86.6,n,u,u,,,,,,Unknown,Tea coloured or brown,,,8.9,0.44,,,,,Riffle:100,"Fine gravel:10, Coarse gravel:5, Cobbles (64-257 mm):80, Boulders (> 257 mm):5","Macrophytes-algae:n, Wood/instream debris:n, Bank vegetation:n, Undercut banks:n",Grass/tussock:100,Electric fishing - Backpack,Unknown,1,,,,,,7,,,,,,,Galaxias depressiceps,Flathead galaxias,,16,FALSE,FALSE,,41,76,,V1
26561,1121022,Nenthorn Stream,,28/09/2005,13:30,Department of Conservation Otago,,Washpool Stream,Not Entered,Perennial,,743.232,Taieri R,1389063,4949129,-45.579376,170.296248,14259757,330,93.1,n,u,u,,,,,,Medium,Colourless,,,7.9,0.54,,,,,"Pool:75, Run:15, Riffle:10","Mud:15, Sand (1-2 mm):5, Fine gravel:10, Coarse gravel:15, Cobbles (64-257 mm):10, Boulders (> 257 mm):15, Bedrock:30","Macrophytes-algae:n, Wood/instream debris:n, Bank vegetation:n, Undercut banks:n",Grass/tussock:100,Electric fishing - Backpack,Unknown,1,,,,,,45,,,,,,,Galaxias depressiceps,Flathead galaxias,,8,FALSE,FALSE,,50,75,,V1
26565,1121020,Three O'Clock Stream,,28/09/2005,10:30,Department of Conservation Otago,,Three O'clock Stream,Not Entered,Unknown,,743.16,Taieri R,1396061,4951039,-45.564289,170.386649,14258557,560,97.9,n,u,u,,30,,,,High,Tea coloured or brown,,,5.9,0.31,,,,,"Still:20, Pool:75, Run:5","Mud:20, Sand (1-2 mm):20, Fine gravel:30, Coarse gravel:10, Cobbles (64-257 mm):15, Bedrock:5","Macrophytes-algae:n, Wood/instream debris:n, Bank vegetation:n, Undercut banks:n",Grass/tussock:100,Electric fishing - Backpack,Unknown,1,,,,,,,,,,,,,Galaxias eldoni,Eldons galaxias,"GAL GENE numbers 740-1, 740-2",4,FALSE,FALSE,,,,,V1
26566,1121022,Nenthorn Stream,,28/09/2005,12:10,Department of Conservation Otago,,Washpool Stream,Not Entered,Unknown,,743.232,Taieri R,1394063,4949836,-45.574517,170.360566,14258841,560,102.5,n,u,u,Large nest found under rock.,20,,,,Unknown,Colourless,,,5.9,0.62,,,,,"Pool:50, Run:30, Riffle:20","Mud:15, Sand (1-2 mm):25, Fine gravel:10, Coarse gravel:10, Cobbles (64-257 mm):30, Boulders (> 257 mm):10","Macrophytes-algae:n, Wood/instream debris:n, Bank vegetation:n, Undercut banks:n",Grass/tussock:100,Electric fishing - Backpack,Unknown,1,,,,,,,,,,,,,Galaxias depressiceps,Flathead galaxias,Spawned and ripe fish.,12,FALSE,FALSE,,45,110,,V1
26576,1121031,Sow Burn,,4/08/2005,day,Department of Conservation Otago,,Sow Burn,Not Entered,Perennial,,743.73,Taieri R,1368324,4976911,-45.323042,170.043848,14240814,580,199.7,n,u,y,,,,,,Medium,Colourless,,,,,,,,,"Pool:30, Run:20, Riffle:20, Rapid:30","Sand (1-2 mm):5, Fine gravel:10, Coarse gravel:10, Cobbles (64-257 mm):15, Boulders (> 257 mm):60",,"Scrub:10, Exposed bed:80, Grass/tussock:10",Electric fishing - Backpack,Unknown,1,,,,,,50,,,,,,,Galaxias depressiceps,Flathead galaxias,,6,FALSE,FALSE,,58,114,,V1
26593,1121020,Three O'Clock Stream,,12/09/2005,14:45,Department of Conservation Otago,,Three O'clock Stream tributary,Not Entered,Perennial,,743.16,Taieri R,1398863,4950142,-45.57317,170.422148,14259223,400,91.7,n,u,n,,20,2.5,,,Medium,Colourless,,,,,,,,,"Pool:20, Run:20, Riffle:60","Coarse gravel:20, Cobbles (64-257 mm):30, Bedrock:50","Macrophytes-algae:n, Wood/instream debris:n, Bank vegetation:n, Undercut banks:n",Grass/tussock:100,Electric fishing - Backpack,Unknown,1,,,,,,,,,,,,,Galaxias depressiceps,Flathead galaxias,,60,FALSE,FALSE,,43,95,,V1
26594,1121014,Pigroot Creek,,23/11/2005,15:00,Department of Conservation Otago,,Pigroot Creek,Not Entered,Perennial,,726.24,Shag R,1397715,4991946,-45.19693,170.424587,14231306,520,79.4,n,u,u,,10,4,,,Unknown,Colourless,,,11,0.62,,,,,"Pool:5, Run:40, Riffle:55","Fine gravel:10, Coarse gravel:10, Cobbles (64-257 mm):40, Boulders (> 257 mm):20, Bedrock:20",,"Exposed bed:15, Grass/tussock:85",Electric fishing - Backpack,Unknown,1,,,,,,,,,,,,,Salmo trutta,Brown trout,,2,FALSE,FALSE,,120,123,,V1
26594,1121014,Pigroot Creek,,23/11/2005,15:00,Department of Conservation Otago,,Pigroot Creek,Not Entered,Perennial,,726.24,Shag R,1397715,4991946,-45.19693,170.424587,14231306,520,79.4,n,u,u,,10,4,,,Unknown,Colourless,,,11,0.62,,,,,"Pool:5, Run:40, Riffle:55","Fine gravel:10, Coarse gravel:10, Cobbles (64-257 mm):40, Boulders (> 257 mm):20, Bedrock:20",,"Exposed bed:15, Grass/tussock:85",Electric fishing - Backpack,Unknown,1,,,,,,,,,,,,,Galaxias depressiceps,Flathead galaxias,,3,FALSE,FALSE,,75,91,,V1
26595,1121011,Shingly Creek,,23/11/2005,15:50,Department of Conservation Otago,,Shingly Creek,Not Entered,Unknown,,726.21,Shag R,1400321,4986648,-45.245316,170.455607,14234725,370,69.1,n,u,u,,30,0.7,,,Unknown,Colourless,,,11,1.32,,,,,,,"Macrophytes-algae:n, Wood/instream debris:n, Bank vegetation:n, Undercut banks:n","Scrub:20, Grass/tussock:80",Electric fishing - Backpack,Unknown,1,,,,,,,,,,,,,Galaxias depressiceps,Flathead galaxias,,4,FALSE,FALSE,,64,78,,V1
26596,1121009,Shag River 2,,23/11/2005,14:00,Department of Conservation Otago,,Shag River,Not Entered,Perennial,,726,Shag R,1395313,4993944,-45.17827,170.394858,14230111,560,82.5,n,u,n,,,3,,1,Medium,Colourless,,,11,0.4,,,,,"Run:60, Riffle:30, Rapid:10","Sand (1-2 mm):10, Fine gravel:10, Coarse gravel:20, Cobbles (64-257 mm):40, Boulders (> 257 mm):20","Macrophytes-algae:n, Wood/instream debris:n, Bank vegetation:n, Undercut banks:n","Scrub:30, Grass/tussock:70",Electric fishing - Backpack,Unknown,1,,,,,,120,,,,,,,Galaxias depressiceps,Flathead galaxias,,8,FALSE,FALSE,,70,103,,V1
26596,1121009,Shag River 2,,23/11/2005,14:00,Department of Conservation Otago,,Shag River,Not Entered,Perennial,,726,Shag R,1395313,4993944,-45.17827,170.394858,14230111,560,82.5,n,u,n,,,3,,1,Medium,Colourless,,,11,0.4,,,,,"Run:60, Riffle:30, Rapid:10","Sand (1-2 mm):10, Fine gravel:10, Coarse gravel:20, Cobbles (64-257 mm):40, Boulders (> 257 mm):20","Macrophytes-algae:n, Wood/instream debris:n, Bank vegetation:n, Undercut banks:n","Scrub:30, Grass/tussock:70",Electric fishing - Backpack,Unknown,1,,,,,,120,,,,,,,Salmo trutta,Brown trout,,3,FALSE,FALSE,,97,101,,V1
26597,1121013,Shag River tributary 4,,21/12/2005,11:50,Department of Conservation Otago,,Shag River tributary,Not Entered,Perennial,,726,Shag R,1396318,4989244,-45.220825,170.405715,14233008,470,76.1,n,u,y,,20,1.5,,1.2,High,Tea coloured or brown,,,,,,,,,"Pool:30, Run:70","Mud:10, Sand (1-2 mm):10, Fine gravel:20, Coarse gravel:50, Cobbles (64-257 mm):10","Macrophytes-algae:n, Wood/instream debris:n, Bank vegetation:n, Undercut banks:n","Scrub:10, Grass/tussock:90",Electric fishing - Backpack,Unknown,1,,,,,,,,,,,,,Galaxias depressiceps,Flathead galaxias,,6,FALSE,FALSE,,21,60,,V1
26598,1121026,Hound Burn,,21/12/2005,15:30,Department of Conservation Otago,,Hound Burn,Not Entered,Unknown,,743.62,Taieri R,1392515,4991040,-45.203565,170.358076,14231972,520,167.4,n,u,u,,,2,,0.5,High,Tea coloured or brown,,,,,,,,,"Pool:20, Run:50, Riffle:30","Sand (1-2 mm):10, Fine gravel:10, Coarse gravel:10, Cobbles (64-257 mm):30, Boulders (> 257 mm):20, Bedrock:20","Macrophytes-algae:n, Wood/instream debris:n, Bank vegetation:n, Undercut banks:n","Scrub:80, Exposed bed:10, Grass/tussock:10",Electric fishing - Backpack,Unknown,1,,,,,,50,,,,,,,Galaxias depressiceps,Flathead galaxias,,15,FALSE,FALSE,,22,94,,V1
26599,1121002,Shag River 1,,24/01/2006,11:00,Department of Conservation Otago,,Shag River,Not Entered,Perennial,,726,Shag R,1414236,4973562,-45.366819,170.627854,14242964,55,29.2,n,u,n,,,4,,0.5,Medium,Colourless,,,18,1.08,,,,,"Pool:10, Run:50, Riffle:40","Sand (1-2 mm):5, Fine gravel:15, Coarse gravel:40, Cobbles (64-257 mm):40","Macrophytes-algae:n, Wood/instream debris:n, Bank vegetation:n, Undercut banks:n","Scrub:70, Exposed bed:20, Grass/tussock:10",Electric fishing - Backpack,Unknown,1,,,,,,100,,,,,,,Galaxias depressiceps,Flathead galaxias,,2,FALSE,FALSE,,67,69,,V1
26599,1121002,Shag River 1,,24/01/2006,11:00,Department of Conservation Otago,,Shag River,Not Entered,Perennial,,726,Shag R,1414236,4973562,-45.366819,170.627854,14242964,55,29.2,n,u,n,,,4,,0.5,Medium,Colourless,,,18,1.08,,,,,"Pool:10, Run:50, Riffle:40","Sand (1-2 mm):5, Fine gravel:15, Coarse gravel:40, Cobbles (64-257 mm):40","Macrophytes-algae:n, Wood/instream debris:n, Bank vegetation:n, Undercut banks:n","Scrub:70, Exposed bed:20, Grass/tussock:10",Electric fishing - Backpack,Unknown,1,,,,,,100,,,,,,,Salmo trutta,Brown trout,,1,FALSE,FALSE,,80,,,V1
26599,1121002,Shag River 1,,24/01/2006,11:00,Department of Conservation Otago,,Shag River,Not Entered,Perennial,,726,Shag R,1414236,4973562,-45.366819,170.627854,14242964,55,29.2,n,u,n,,,4,,0.5,Medium,Colourless,,,18,1.08,,,,,"Pool:10, Run:50, Riffle:40","Sand (1-2 mm):5, Fine gravel:15, Coarse gravel:40, Cobbles (64-257 mm):40","Macrophytes-algae:n, Wood/instream debris:n, Bank vegetation:n, Undercut banks:n","Scrub:70, Exposed bed:20, Grass/tussock:10",Electric fishing - Backpack,Unknown,1,,,,,,100,,,,,,,Anguilla australis,Shortfin eel,,1,FALSE,FALSE,,350,,,V1
26600,1121004,Shag River tributary 2,,24/01/2006,14:40,Department of Conservation Otago,,Shag River tributary,Not Entered,Perennial,,726,Shag R,1412432,4977160,-45.33398,170.606203,14240598,115,38,n,u,n,,,0.4,,0.4,Medium,Colourless,,,9,1.25,,,,,"Pool:40, Run:35, Riffle:15, Rapid:10","Fine gravel:5, Coarse gravel:25, Cobbles (64-257 mm):10, Bedrock:60","Macrophytes-algae:n, Wood/instream debris:n, Bank vegetation:n, Undercut banks:n","Scrub:40, Exposed bed:30, Grass/tussock:30",Electric fishing - Backpack,Unknown,1,,,,,,100,,,,,,,Salmo trutta,Brown trout,,1,FALSE,FALSE,,80,,,V1
26600,1121004,Shag River tributary 2,,24/01/2006,14:40,Department of Conservation Otago,,Shag River tributary,Not Entered,Perennial,,726,Shag R,1412432,4977160,-45.33398,170.606203,14240598,115,38,n,u,n,,,0.4,,0.4,Medium,Colourless,,,9,1.25,,,,,"Pool:40, Run:35, Riffle:15, Rapid:10","Fine gravel:5, Coarse gravel:25, Cobbles (64-257 mm):10, Bedrock:60","Macrophytes-algae:n, Wood/instream debris:n, Bank vegetation:n, Undercut banks:n","Scrub:40, Exposed bed:30, Grass/tussock:30",Electric fishing - Backpack,Unknown,1,,,,,,100,,,,,,,Anguilla dieffenbachii,Longfin eel,,3,FALSE,FALSE,,320,1200,,V1
26600,1121004,Shag River tributary 2,,24/01/2006,14:40,Department of Conservation Otago,,Shag River tributary,Not Entered,Perennial,,726,Shag R,1412432,4977160,-45.33398,170.606203,14240598,115,38,n,u,n,,,0.4,,0.4,Medium,Colourless,,,9,1.25,,,,,"Pool:40, Run:35, Riffle:15, Rapid:10","Fine gravel:5, Coarse gravel:25, Cobbles (64-257 mm):10, Bedrock:60","Macrophytes-algae:n, Wood/instream debris:n, Bank vegetation:n, Undercut banks:n","Scrub:40, Exposed bed:30, Grass/tussock:30",Electric fishing - Backpack,Unknown,1,,,,,,100,,,,,,,Galaxias brevipinnis,Koaro,,4,FALSE,FALSE,,51,172,,V1
26600,1121004,Shag River tributary 2,,24/01/2006,14:40,Department of Conservation Otago,,Shag River tributary,Not Entered,Perennial,,726,Shag R,1412432,4977160,-45.33398,170.606203,14240598,115,38,n,u,n,,,0.4,,0.4,Medium,Colourless,,,9,1.25,,,,,"Pool:40, Run:35, Riffle:15, Rapid:10","Fine gravel:5, Coarse gravel:25, Cobbles (64-257 mm):10, Bedrock:60","Macrophytes-algae:n, Wood/instream debris:n, Bank vegetation:n, Undercut banks:n","Scrub:40, Exposed bed:30, Grass/tussock:30",Electric fishing - Backpack,Unknown,1,,,,,,100,,,,,,,Galaxias depressiceps,Flathead galaxias,,1,FALSE,FALSE,,72,,,V1
26600,1121004,Shag River tributary 2,,24/01/2006,14:40,Department of Conservation Otago,,Shag River tributary,Not Entered,Perennial,,726,Shag R,1412432,4977160,-45.33398,170.606203,14240598,115,38,n,u,n,,,0.4,,0.4,Medium,Colourless,,,9,1.25,,,,,"Pool:40, Run:35, Riffle:15, Rapid:10","Fine gravel:5, Coarse gravel:25, Cobbles (64-257 mm):10, Bedrock:60","Macrophytes-algae:n, Wood/instream debris:n, Bank vegetation:n, Undercut banks:n","Scrub:40, Exposed bed:30, Grass/tussock:30",Electric fishing - Backpack,Unknown,1,,,,,,100,,,,,,,Gobiomorphus breviceps,Upland bully,,5,FALSE,FALSE,,22,71,,V1
26601,1121008,Green Valley Creek,,16/03/2006,10:20,Department of Conservation Otago,,Green Valley Creek,Not Entered,Unknown,,726,Shag R,1404824,4983952,-45.270825,170.511872,14236328,300,59.2,n,u,y,,,,,0.3,Low,Colourless,,,12,1.01,,,,,"Pool:10, Run:30, Riffle:60","Fine gravel:10, Coarse gravel:65, Cobbles (64-257 mm):20, Boulders (> 257 mm):5","Macrophytes-algae:n, Wood/instream debris:n, Bank vegetation:n, Undercut banks:n","Scrub:20, Exposed bed:10, Grass/tussock:70",Electric fishing - Backpack,Unknown,1,,,,,,25,,,,,,,Galaxias depressiceps,Flathead galaxias,,14,FALSE,FALSE,,56,72,,V1
26601,1121008,Green Valley Creek,,16/03/2006,10:20,Department of Conservation Otago,,Green Valley Creek,Not Entered,Unknown,,726,Shag R,1404824,4983952,-45.270825,170.511872,14236328,300,59.2,n,u,y,,,,,0.3,Low,Colourless,,,12,1.01,,,,,"Pool:10, Run:30, Riffle:60","Fine gravel:10, Coarse gravel:65, Cobbles (64-257 mm):20, Boulders (> 257 mm):5","Macrophytes-algae:n, Wood/instream debris:n, Bank vegetation:n, Undercut banks:n","Scrub:20, Exposed bed:10, Grass/tussock:70",Electric fishing - Backpack,Unknown,1,,,,,,25,,,,,,,Anguilla dieffenbachii,Longfin eel,,1,FALSE,FALSE,,500,,,V1
26602,1121008,Green Valley Creek,,16/03/2006,13:40,Department of Conservation Otago,,Green Valley Creek,Not Entered,Ephemeral,,726,Shag R,1404023,4985151,-45.259819,170.502144,14235508,350,60.9,n,u,y,,,1,,0.3,Low,Colourless,,,14,0.93,,,,,"Pool:10, Run:75, Riffle:15","Coarse gravel:40, Cobbles (64-257 mm):55, Boulders (> 257 mm):5","Macrophytes-algae:n, Wood/instream debris:n, Bank vegetation:n, Undercut banks:n","Scrub:5, Exposed bed:40, Grass/tussock:55",Electric fishing - Backpack,Unknown,1,,,,,,25,,,,,,,Galaxias depressiceps,Flathead galaxias,,21,FALSE,FALSE,,64,88,,V1
26603,1121008,Green Valley Creek,,16/03/2006,15:15,Department of Conservation Otago,,Green Valley Creek,Not Entered,Ephemeral,,726,Shag R,1404623,4985452,-45.257279,170.509903,14235474,380,61.7,n,u,y,,25,1,,0.1,Low,Colourless,,,15,0.92,,,,,"Pool:10, Run:90","Sand (1-2 mm):10, Fine gravel:10, Coarse gravel:50, Cobbles (64-257 mm):30","Macrophytes-algae:n, Wood/instream debris:n, Bank vegetation:n, Undercut banks:n","Scrub:30, Exposed bed:40, Grass/tussock:30",Electric fishing - Backpack,Unknown,1,,,,,,,,,,,,,Galaxias depressiceps,Flathead galaxias,,3,FALSE,FALSE,,46,77,,V1
26688,1121013,Shag River tributary 4,,21/11/2005,13:20,Department of Conservation Otago,,Shag River tributary,Not Entered,Perennial,,726,Shag R,1394044,4988477,-45.22706,170.376464,14233096,590,79.7,n,u,y,,60,0.5,,0.5,High,Colourless,,,,,,,,,"Pool:30, Run:50, Riffle:20","Mud:10, Fine gravel:10, Coarse gravel:30, Cobbles (64-257 mm):45, Boulders (> 257 mm):5","Macrophytes-algae:n, Wood/instream debris:n, Bank vegetation:y, Undercut banks:y","Scrub:15, Grass/tussock:85",Electric fishing - Backpack,Unknown,1,,,,,,,,,,,,,Nil,No species recorded,,,FALSE,FALSE,,,,,V1
26692,1121007,Deepdell Creek,,25/01/2006,13:05,Department of Conservation Otago,,Deepdell Creek tributary,Not Entered,Ephemeral,,726.17,Shag R,1393884,4971489,-45.379769,170.367362,14244646,450,69.6,n,u,u,Dry when visited.,,,,,Low,,,,,,,,,,,,,,Observation - Observation,Unknown,,,,,,,,,,,,,,Nil,No species recorded,,,FALSE,FALSE,,,,,V1
26693,1121007,Deepdell Creek,,25/01/2006,13:50,Department of Conservation Otago,,Deepdell Creek tributary,Not Entered,Perennial,,726.17,Shag R,1395068,4973458,-45.362411,170.383286,14243357,440,68.3,n,u,u,,,0.4,,0.4,Unknown,Colourless,,,17.7,0.99,,,,,"Pool:40, Run:30, Riffle:30","Mud:40, Fine gravel:30, Coarse gravel:30","Macrophytes-algae:y, Wood/instream debris:n, Bank vegetation:y, Undercut banks:y",Grass/tussock:100,Electric fishing - Backpack,Unknown,1,,,,,,50,,,,,,,Nil,No species recorded,,,FALSE,FALSE,,,,,V1
