nzffdRecordNumber,Fragment number,Fragment name,institutionRecordNumber,eventDate,eventTime,institution,samplingPurpose,waterBody,waterBodyType,waterPermanence,site,catchmentNumber,catchmentName,eastingNZTM,northingNZTM,decimalLongitude,decimalLatitude,recSegment,minimumElevation,distanceOcean,siteTidal,siteLandlocked,downstreamBarrier,eventLocationRemarks,siteReachLength,siteAverageWidth,minimumSampledDepth,maximumSampledDepth,waterLevel,waterColour,waterClarity,clarityMethod,waterTemperature,waterConductivity,waterDissolvedOxygenPercent,waterDissolvedOxygenPPM,waterPH,waterSalinity,habitatFlowPercent,habitatSubstratePercent,habitatInstreamCoverPresent,habitatRiparianVegPercent,samplingMethod,samplingProtocol,EfmNumberOfPasses,EfmVoltage,EfmPulseRate,EfmPulseRateWidth,EfmAnodeSize,EfmMinutes,EfmArea,NetsTrapsTotalNumber,NetsTrapsBaited,NetsTrapsMeshSize,NetsTrapsDayNight,NetsTrapsAverageSetTime,ObservationArea,taxonName,taxonCommonName,taxonRemarks,totalCount,present,soughtNotDetected,occurrenceRemarks,minLength,maxLength,indLengths,dataVersion
108443,1181014,Tucks Creek tributary,2499,7/02/2013,,Department of Conservation Otago,,Tucks Stream,Not Entered,Perennial,,755.033,Catlins River,1340221,4855725,-46.402084,169.620426,14314616,56,14.98,u,u,n,,,4,,0.4,Medium,,,,,,,,,,"Pool:20, Run:10, Riffle:70","Sand (1-2 mm):20, Fine gravel:20, Coarse gravel:20, Cobbles (64-257 mm):20, Boulders (> 257 mm):20","Macrophytes-algae:y, Wood/instream debris:y, Bank vegetation:y, Undercut banks:y","Scrub:50, Exposed bed:10, Grass/tussock:40",Electric fishing - Backpack,Unknown,1,,,,,,,,,,,,,Galaxias gollumoides,Gollum galaxias,,1,FALSE,FALSE,,,,,V1
108443,1181014,Tucks Creek tributary,2499,7/02/2013,,Department of Conservation Otago,,Tucks Stream,Not Entered,Perennial,,755.033,Catlins River,1340221,4855725,-46.402084,169.620426,14314616,56,14.98,u,u,n,,,4,,0.4,Medium,,,,,,,,,,"Pool:20, Run:10, Riffle:70","Sand (1-2 mm):20, Fine gravel:20, Coarse gravel:20, Cobbles (64-257 mm):20, Boulders (> 257 mm):20","Macrophytes-algae:y, Wood/instream debris:y, Bank vegetation:y, Undercut banks:y","Scrub:50, Exposed bed:10, Grass/tussock:40",Electric fishing - Backpack,Unknown,1,,,,,,,,,,,,,Salmo trutta,Brown trout,,3,FALSE,FALSE,,,,,V1
108443,1181014,Tucks Creek tributary,2499,7/02/2013,,Department of Conservation Otago,,Tucks Stream,Not Entered,Perennial,,755.033,Catlins River,1340221,4855725,-46.402084,169.620426,14314616,56,14.98,u,u,n,,,4,,0.4,Medium,,,,,,,,,,"Pool:20, Run:10, Riffle:70","Sand (1-2 mm):20, Fine gravel:20, Coarse gravel:20, Cobbles (64-257 mm):20, Boulders (> 257 mm):20","Macrophytes-algae:y, Wood/instream debris:y, Bank vegetation:y, Undercut banks:y","Scrub:50, Exposed bed:10, Grass/tussock:40",Electric fishing - Backpack,Unknown,1,,,,,,,,,,,,,Anguilla dieffenbachii,Longfin eel,,1,FALSE,FALSE,,,,,V1
108444,1181014,Tucks Creek tributary,2500,7/02/2013,,Department of Conservation Otago,,Tuck Stream tributary,Not Entered,Perennial,,755.033,Catlins River,1340052,4855841,-46.400977,169.618296,14314588,76,15.33,u,u,n,,,,,0.3,Medium,,,,,,,,,,"Pool:20, Run:50, Riffle:30",,"Macrophytes-algae:y, Wood/instream debris:y, Bank vegetation:y, Undercut banks:y","Exotic forest:10, Scrub:50, Exposed bed:10, Grass/tussock:30",Electric fishing - Backpack,Unknown,1,,,,,,,,,,,,,Salmo trutta,Brown trout,,1,FALSE,FALSE,,,,,V1
108444,1181014,Tucks Creek tributary,2500,7/02/2013,,Department of Conservation Otago,,Tuck Stream tributary,Not Entered,Perennial,,755.033,Catlins River,1340052,4855841,-46.400977,169.618296,14314588,76,15.33,u,u,n,,,,,0.3,Medium,,,,,,,,,,"Pool:20, Run:50, Riffle:30",,"Macrophytes-algae:y, Wood/instream debris:y, Bank vegetation:y, Undercut banks:y","Exotic forest:10, Scrub:50, Exposed bed:10, Grass/tussock:30",Electric fishing - Backpack,Unknown,1,,,,,,,,,,,,,Anguilla dieffenbachii,Longfin eel,,1,FALSE,FALSE,,,,,V1
108444,1181014,Tucks Creek tributary,2500,7/02/2013,,Department of Conservation Otago,,Tuck Stream tributary,Not Entered,Perennial,,755.033,Catlins River,1340052,4855841,-46.400977,169.618296,14314588,76,15.33,u,u,n,,,,,0.3,Medium,,,,,,,,,,"Pool:20, Run:50, Riffle:30",,"Macrophytes-algae:y, Wood/instream debris:y, Bank vegetation:y, Undercut banks:y","Exotic forest:10, Scrub:50, Exposed bed:10, Grass/tussock:30",Electric fishing - Backpack,Unknown,1,,,,,,,,,,,,,Galaxias argenteus,Giant kokopu,,3,FALSE,FALSE,,,,,V1
108444,1181014,Tucks Creek tributary,2500,7/02/2013,,Department of Conservation Otago,,Tuck Stream tributary,Not Entered,Perennial,,755.033,Catlins River,1340052,4855841,-46.400977,169.618296,14314588,76,15.33,u,u,n,,,,,0.3,Medium,,,,,,,,,,"Pool:20, Run:50, Riffle:30",,"Macrophytes-algae:y, Wood/instream debris:y, Bank vegetation:y, Undercut banks:y","Exotic forest:10, Scrub:50, Exposed bed:10, Grass/tussock:30",Electric fishing - Backpack,Unknown,1,,,,,,,,,,,,,Galaxias gollumoides,Gollum galaxias,,1,FALSE,FALSE,,,,,V1
108450,1181163,Spurhead Creek,2506,13/02/2014,,Southland Regional Council,,Spurhead Creek,Not Entered,Unknown,,785,Waihopai R,1264826,4859792,-46.332442,168.645048,15313228,61,32.71,u,u,u,,,,,,,,,,,,,,,,,,,,Fyke net - Standard,Unknown,,,,,,,,,,,,,,Galaxias gollumoides,Gollum galaxias,,1,FALSE,FALSE,,,,42,V2
108450,1181163,Spurhead Creek,2506,13/02/2014,,Southland Regional Council,,Spurhead Creek,Not Entered,Unknown,,785,Waihopai R,1264826,4859792,-46.332442,168.645048,15313228,61,32.71,u,u,u,,,,,,,,,,,,,,,,,,,,Fyke net - Standard,Unknown,,,,,,,,,,,,,,Gobiomorphus cotidianus,Common bully,,1,FALSE,FALSE,,,,28,V2
108450,1181163,Spurhead Creek,2506,13/02/2014,,Southland Regional Council,,Spurhead Creek,Not Entered,Unknown,,785,Waihopai R,1264826,4859792,-46.332442,168.645048,15313228,61,32.71,u,u,u,,,,,,,,,,,,,,,,,,,,Fyke net - Standard,Unknown,,,,,,,,,,,,,,Anguilla dieffenbachii,Longfin eel,,1,FALSE,FALSE,,,,510,V2
108450,1181163,Spurhead Creek,2506,13/02/2014,,Southland Regional Council,,Spurhead Creek,Not Entered,Unknown,,785,Waihopai R,1264826,4859792,-46.332442,168.645048,15313228,61,32.71,u,u,u,,,,,,,,,,,,,,,,,,,,Fyke net - Standard,Unknown,,,,,,,,,,,,,,Gobiomorphus breviceps,Upland bully,,2,FALSE,FALSE,,,,"24,52",V2
108450,1181163,Spurhead Creek,2506,13/02/2014,,Southland Regional Council,,Spurhead Creek,Not Entered,Unknown,,785,Waihopai R,1264826,4859792,-46.332442,168.645048,15313228,61,32.71,u,u,u,,,,,,,,,,,,,,,,,,,,Fyke net - Standard,Unknown,,,,,,,,,,,,,,Gobiomorphus cotidianus,Common bully,,1,FALSE,FALSE,,,,39,V2
108450,1181163,Spurhead Creek,2506,13/02/2014,,Southland Regional Council,,Spurhead Creek,Not Entered,Unknown,,785,Waihopai R,1264826,4859792,-46.332442,168.645048,15313228,61,32.71,u,u,u,,,,,,,,,,,,,,,,,,,,Fyke net - Standard,Unknown,,,,,,,,,,,,,,Paranephrops,Koura,,1,FALSE,FALSE,,,,98,V2
108450,1181163,Spurhead Creek,2506,13/02/2014,,Southland Regional Council,,Spurhead Creek,Not Entered,Unknown,,785,Waihopai R,1264826,4859792,-46.332442,168.645048,15313228,61,32.71,u,u,u,,,,,,,,,,,,,,,,,,,,Fyke net - Standard,Unknown,,,,,,,,,,,,,,Anguilla dieffenbachii,Longfin eel,,1,FALSE,FALSE,,,,705,V2
108450,1181163,Spurhead Creek,2506,13/02/2014,,Southland Regional Council,,Spurhead Creek,Not Entered,Unknown,,785,Waihopai R,1264826,4859792,-46.332442,168.645048,15313228,61,32.71,u,u,u,,,,,,,,,,,,,,,,,,,,Fyke net - Standard,Unknown,,,,,,,,,,,,,,Galaxias gollumoides,Gollum galaxias,,1,FALSE,FALSE,,,,33,V2
108450,1181163,Spurhead Creek,2506,13/02/2014,,Southland Regional Council,,Spurhead Creek,Not Entered,Unknown,,785,Waihopai R,1264826,4859792,-46.332442,168.645048,15313228,61,32.71,u,u,u,,,,,,,,,,,,,,,,,,,,Fyke net - Standard,Unknown,,,,,,,,,,,,,,Paranephrops,Koura,,1,FALSE,FALSE,,,,65,V2
108450,1181163,Spurhead Creek,2506,13/02/2014,,Southland Regional Council,,Spurhead Creek,Not Entered,Unknown,,785,Waihopai R,1264826,4859792,-46.332442,168.645048,15313228,61,32.71,u,u,u,,,,,,,,,,,,,,,,,,,,Fyke net - Standard,Unknown,,,,,,,,,,,,,,Anguilla dieffenbachii,Longfin eel,,3,FALSE,FALSE,,,,"575,760,735",V2
108450,1181163,Spurhead Creek,2506,13/02/2014,,Southland Regional Council,,Spurhead Creek,Not Entered,Unknown,,785,Waihopai R,1264826,4859792,-46.332442,168.645048,15313228,61,32.71,u,u,u,,,,,,,,,,,,,,,,,,,,Fyke net - Standard,Unknown,,,,,,,,,,,,,,Anguilla dieffenbachii,Longfin eel,,3,FALSE,FALSE,,,,,V2
108450,1181163,Spurhead Creek,2506,13/02/2014,,Southland Regional Council,,Spurhead Creek,Not Entered,Unknown,,785,Waihopai R,1264826,4859792,-46.332442,168.645048,15313228,61,32.71,u,u,u,,,,,,,,,,,,,,,,,,,,Fyke net - Standard,Unknown,,,,,,,,,,,,,,Gobiomorphus breviceps,Upland bully,,2,FALSE,FALSE,,,,"39,35",V2
108450,1181163,Spurhead Creek,2506,13/02/2014,,Southland Regional Council,,Spurhead Creek,Not Entered,Unknown,,785,Waihopai R,1264826,4859792,-46.332442,168.645048,15313228,61,32.71,u,u,u,,,,,,,,,,,,,,,,,,,,"Traps - G minnow (fine mesh, unbaited)",Unknown,,,,,,,,,,,,,,Gobiomorphus cotidianus,Common bully,,1,FALSE,FALSE,,,,40,V2
108450,1181163,Spurhead Creek,2506,13/02/2014,,Southland Regional Council,,Spurhead Creek,Not Entered,Unknown,,785,Waihopai R,1264826,4859792,-46.332442,168.645048,15313228,61,32.71,u,u,u,,,,,,,,,,,,,,,,,,,,"Traps - G minnow (fine mesh, unbaited)",Unknown,,,,,,,,,,,,,,Paranephrops,Koura,,1,FALSE,FALSE,,,,47,V2
108450,1181163,Spurhead Creek,2506,13/02/2014,,Southland Regional Council,,Spurhead Creek,Not Entered,Unknown,,785,Waihopai R,1264826,4859792,-46.332442,168.645048,15313228,61,32.71,u,u,u,,,,,,,,,,,,,,,,,,,,"Traps - G minnow (fine mesh, unbaited)",Unknown,,,,,,,,,,,,,,Galaxias gollumoides,Gollum galaxias,,1,FALSE,FALSE,,,,45,V2
108450,1181163,Spurhead Creek,2506,13/02/2014,,Southland Regional Council,,Spurhead Creek,Not Entered,Unknown,,785,Waihopai R,1264826,4859792,-46.332442,168.645048,15313228,61,32.71,u,u,u,,,,,,,,,,,,,,,,,,,,"Traps - G minnow (fine mesh, unbaited)",Unknown,,,,,,,,,,,,,,Anguilla dieffenbachii,Longfin eel,,1,FALSE,FALSE,,,,285,V2
108450,1181163,Spurhead Creek,2506,13/02/2014,,Southland Regional Council,,Spurhead Creek,Not Entered,Unknown,,785,Waihopai R,1264826,4859792,-46.332442,168.645048,15313228,61,32.71,u,u,u,,,,,,,,,,,,,,,,,,,,"Traps - G minnow (fine mesh, unbaited)",Unknown,,,,,,,,,,,,,,Gobiomorphus breviceps,Upland bully,,1,FALSE,FALSE,,,,42,V2
108450,1181163,Spurhead Creek,2506,13/02/2014,,Southland Regional Council,,Spurhead Creek,Not Entered,Unknown,,785,Waihopai R,1264826,4859792,-46.332442,168.645048,15313228,61,32.71,u,u,u,,,,,,,,,,,,,,,,,,,,"Traps - G minnow (coarse mesh, unbaited)",Unknown,,,,,,,,,,,,,,Gobiomorphus breviceps,Upland bully,,2,FALSE,FALSE,,,,"42,60",V2
108450,1181163,Spurhead Creek,2506,13/02/2014,,Southland Regional Council,,Spurhead Creek,Not Entered,Unknown,,785,Waihopai R,1264826,4859792,-46.332442,168.645048,15313228,61,32.71,u,u,u,,,,,,,,,,,,,,,,,,,,"Traps - G minnow (coarse mesh, unbaited)",Unknown,,,,,,,,,,,,,,Gobiomorphus cotidianus,Common bully,,1,FALSE,FALSE,,,,43,V2
108450,1181163,Spurhead Creek,2506,13/02/2014,,Southland Regional Council,,Spurhead Creek,Not Entered,Unknown,,785,Waihopai R,1264826,4859792,-46.332442,168.645048,15313228,61,32.71,u,u,u,,,,,,,,,,,,,,,,,,,,"Traps - G minnow (coarse mesh, unbaited)",Unknown,,,,,,,,,,,,,,Anguilla dieffenbachii,Longfin eel,,1,FALSE,FALSE,,,,,V2
108450,1181163,Spurhead Creek,2506,13/02/2014,,Southland Regional Council,,Spurhead Creek,Not Entered,Unknown,,785,Waihopai R,1264826,4859792,-46.332442,168.645048,15313228,61,32.71,u,u,u,,,,,,,,,,,,,,,,,,,,"Traps - G minnow (coarse mesh, unbaited)",Unknown,,,,,,,,,,,,,,Gobiomorphus breviceps,Upland bully,,2,FALSE,FALSE,,,,"49,47",V2
108450,1181163,Spurhead Creek,2506,13/02/2014,,Southland Regional Council,,Spurhead Creek,Not Entered,Unknown,,785,Waihopai R,1264826,4859792,-46.332442,168.645048,15313228,61,32.71,u,u,u,,,,,,,,,,,,,,,,,,,,"Traps - G minnow (coarse mesh, unbaited)",Unknown,,,,,,,,,,,,,,Gobiomorphus cotidianus,Common bully,,2,FALSE,FALSE,,,,"39,43",V2
108451,1181219,Waihopai River tributary,2507,25/02/2014,,Southland Regional Council,,Waihopai River tributary,Not Entered,Unknown,,785,Waihopai R,1264957,4856826,-46.359123,168.644627,15314145,57,30.35,u,u,u,,,,,,,,,,,,,,,,,,,,Fyke net - Standard,Unknown,,,,,,,,,,,,,,Anguilla dieffenbachii,Longfin eel,,1,FALSE,FALSE,,,,495,V2
108451,1181219,Waihopai River tributary,2507,25/02/2014,,Southland Regional Council,,Waihopai River tributary,Not Entered,Unknown,,785,Waihopai R,1264957,4856826,-46.359123,168.644627,15314145,57,30.35,u,u,u,,,,,,,,,,,,,,,,,,,,Fyke net - Standard,Unknown,,,,,,,,,,,,,,Salmo trutta,Brown trout,,2,FALSE,FALSE,,,,"315,115",V2
108451,1181219,Waihopai River tributary,2507,25/02/2014,,Southland Regional Council,,Waihopai River tributary,Not Entered,Unknown,,785,Waihopai R,1264957,4856826,-46.359123,168.644627,15314145,57,30.35,u,u,u,,,,,,,,,,,,,,,,,,,,Fyke net - Standard,Unknown,,,,,,,,,,,,,,Galaxias argenteus,Giant kokopu,,1,FALSE,FALSE,,,,163,V2
108451,1181219,Waihopai River tributary,2507,25/02/2014,,Southland Regional Council,,Waihopai River tributary,Not Entered,Unknown,,785,Waihopai R,1264957,4856826,-46.359123,168.644627,15314145,57,30.35,u,u,u,,,,,,,,,,,,,,,,,,,,Fyke net - Standard,Unknown,,,,,,,,,,,,,,Paranephrops,Koura,,1,FALSE,FALSE,,,,108,V2
108451,1181219,Waihopai River tributary,2507,25/02/2014,,Southland Regional Council,,Waihopai River tributary,Not Entered,Unknown,,785,Waihopai R,1264957,4856826,-46.359123,168.644627,15314145,57,30.35,u,u,u,,,,,,,,,,,,,,,,,,,,Fyke net - Standard,Unknown,,,,,,,,,,,,,,Anguilla dieffenbachii,Longfin eel,,1,FALSE,FALSE,,,,575,V2
108451,1181219,Waihopai River tributary,2507,25/02/2014,,Southland Regional Council,,Waihopai River tributary,Not Entered,Unknown,,785,Waihopai R,1264957,4856826,-46.359123,168.644627,15314145,57,30.35,u,u,u,,,,,,,,,,,,,,,,,,,,Fyke net - Standard,Unknown,,,,,,,,,,,,,,Galaxias argenteus,Giant kokopu,,1,FALSE,FALSE,,,,223,V2
108451,1181219,Waihopai River tributary,2507,25/02/2014,,Southland Regional Council,,Waihopai River tributary,Not Entered,Unknown,,785,Waihopai R,1264957,4856826,-46.359123,168.644627,15314145,57,30.35,u,u,u,,,,,,,,,,,,,,,,,,,,Fyke net - Standard,Unknown,,,,,,,,,,,,,,Salmo trutta,Brown trout,,2,FALSE,FALSE,,,,"255,230",V2
108451,1181219,Waihopai River tributary,2507,25/02/2014,,Southland Regional Council,,Waihopai River tributary,Not Entered,Unknown,,785,Waihopai R,1264957,4856826,-46.359123,168.644627,15314145,57,30.35,u,u,u,,,,,,,,,,,,,,,,,,,,Fyke net - Standard,Unknown,,,,,,,,,,,,,,Galaxias argenteus,Giant kokopu,,1,FALSE,FALSE,,,,245,V2
108451,1181219,Waihopai River tributary,2507,25/02/2014,,Southland Regional Council,,Waihopai River tributary,Not Entered,Unknown,,785,Waihopai R,1264957,4856826,-46.359123,168.644627,15314145,57,30.35,u,u,u,,,,,,,,,,,,,,,,,,,,Fyke net - Standard,Unknown,,,,,,,,,,,,,,Anguilla dieffenbachii,Longfin eel,,2,FALSE,FALSE,,,,"550,725",V2
108451,1181219,Waihopai River tributary,2507,25/02/2014,,Southland Regional Council,,Waihopai River tributary,Not Entered,Unknown,,785,Waihopai R,1264957,4856826,-46.359123,168.644627,15314145,57,30.35,u,u,u,,,,,,,,,,,,,,,,,,,,Fyke net - Standard,Unknown,,,,,,,,,,,,,,Salmo trutta,Brown trout,,1,FALSE,FALSE,,,,323,V2
108451,1181219,Waihopai River tributary,2507,25/02/2014,,Southland Regional Council,,Waihopai River tributary,Not Entered,Unknown,,785,Waihopai R,1264957,4856826,-46.359123,168.644627,15314145,57,30.35,u,u,u,,,,,,,,,,,,,,,,,,,,Fyke net - Standard,Unknown,,,,,,,,,,,,,,Anguilla dieffenbachii,Longfin eel,,1,FALSE,FALSE,,,,589,V2
108451,1181219,Waihopai River tributary,2507,25/02/2014,,Southland Regional Council,,Waihopai River tributary,Not Entered,Unknown,,785,Waihopai R,1264957,4856826,-46.359123,168.644627,15314145,57,30.35,u,u,u,,,,,,,,,,,,,,,,,,,,Fyke net - Standard,Unknown,,,,,,,,,,,,,,Paranephrops,Koura,,2,FALSE,FALSE,,,,"95,90",V2
108451,1181219,Waihopai River tributary,2507,25/02/2014,,Southland Regional Council,,Waihopai River tributary,Not Entered,Unknown,,785,Waihopai R,1264957,4856826,-46.359123,168.644627,15314145,57,30.35,u,u,u,,,,,,,,,,,,,,,,,,,,"Traps - G minnow (fine mesh, unbaited)",Unknown,,,,,,,,,,,,,,Gobiomorphus breviceps,Upland bully,,1,FALSE,FALSE,,,,53,V2
108451,1181219,Waihopai River tributary,2507,25/02/2014,,Southland Regional Council,,Waihopai River tributary,Not Entered,Unknown,,785,Waihopai R,1264957,4856826,-46.359123,168.644627,15314145,57,30.35,u,u,u,,,,,,,,,,,,,,,,,,,,"Traps - G minnow (coarse mesh, unbaited)",Unknown,,,,,,,,,,,,,,Gobiomorphus breviceps,Upland bully,,1,FALSE,FALSE,,,,45,V2
108452,1181219,Waihopai River tributary,2508,25/02/2014,,Southland Regional Council,,Waihopai River tributary,Not Entered,Unknown,,785,Waihopai R,1264771,4856761,-46.359614,168.64217,15314145,57,30.35,u,u,u,,,,,,,,,,,,,,,,,,,,Fyke net - Standard,Unknown,,,,,,,,,,,,,,Anguilla dieffenbachii,Longfin eel,,2,FALSE,FALSE,,,,"555,715",V2
108452,1181219,Waihopai River tributary,2508,25/02/2014,,Southland Regional Council,,Waihopai River tributary,Not Entered,Unknown,,785,Waihopai R,1264771,4856761,-46.359614,168.64217,15314145,57,30.35,u,u,u,,,,,,,,,,,,,,,,,,,,Fyke net - Standard,Unknown,,,,,,,,,,,,,,Anguilla dieffenbachii,Longfin eel,,1,FALSE,FALSE,,,,370,V2
108452,1181219,Waihopai River tributary,2508,25/02/2014,,Southland Regional Council,,Waihopai River tributary,Not Entered,Unknown,,785,Waihopai R,1264771,4856761,-46.359614,168.64217,15314145,57,30.35,u,u,u,,,,,,,,,,,,,,,,,,,,Fyke net - Standard,Unknown,,,,,,,,,,,,,,Anguilla dieffenbachii,Longfin eel,,2,FALSE,FALSE,,,,"595,320",V2
108452,1181219,Waihopai River tributary,2508,25/02/2014,,Southland Regional Council,,Waihopai River tributary,Not Entered,Unknown,,785,Waihopai R,1264771,4856761,-46.359614,168.64217,15314145,57,30.35,u,u,u,,,,,,,,,,,,,,,,,,,,Fyke net - Standard,Unknown,,,,,,,,,,,,,,Anguilla dieffenbachii,Longfin eel,,1,FALSE,FALSE,,,,200,V2
108452,1181219,Waihopai River tributary,2508,25/02/2014,,Southland Regional Council,,Waihopai River tributary,Not Entered,Unknown,,785,Waihopai R,1264771,4856761,-46.359614,168.64217,15314145,57,30.35,u,u,u,,,,,,,,,,,,,,,,,,,,Fyke net - Standard,Unknown,,,,,,,,,,,,,,Anguilla dieffenbachii,Longfin eel,,1,FALSE,FALSE,,,,650,V2
108452,1181219,Waihopai River tributary,2508,25/02/2014,,Southland Regional Council,,Waihopai River tributary,Not Entered,Unknown,,785,Waihopai R,1264771,4856761,-46.359614,168.64217,15314145,57,30.35,u,u,u,,,,,,,,,,,,,,,,,,,,Fyke net - Standard,Unknown,,,,,,,,,,,,,,Salmo trutta,Brown trout,,1,FALSE,FALSE,,,,260,V2
108452,1181219,Waihopai River tributary,2508,25/02/2014,,Southland Regional Council,,Waihopai River tributary,Not Entered,Unknown,,785,Waihopai R,1264771,4856761,-46.359614,168.64217,15314145,57,30.35,u,u,u,,,,,,,,,,,,,,,,,,,,"Traps - G minnow (fine mesh, unbaited)",Unknown,,,,,,,,,,,,,,Gobiomorphus cotidianus,Common bully,,1,FALSE,FALSE,,,,28,V2
108452,1181219,Waihopai River tributary,2508,25/02/2014,,Southland Regional Council,,Waihopai River tributary,Not Entered,Unknown,,785,Waihopai R,1264771,4856761,-46.359614,168.64217,15314145,57,30.35,u,u,u,,,,,,,,,,,,,,,,,,,,"Traps - G minnow (fine mesh, unbaited)",Unknown,,,,,,,,,,,,,,Salmo trutta,Brown trout,,1,FALSE,FALSE,,,,130,V2
108454,1181219,Waihopai River tributary,2510,26/02/2014,,Southland Regional Council,,Waihopai River tributary,Not Entered,Unknown,,785,Waihopai R,1264234,4856579,-46.360981,168.63508,15314145,57,30.35,u,u,u,,,,,,,,,,,,,,,,,,,,Fyke net - Standard,Unknown,,,,,,,,,,,,,,Anguilla dieffenbachii,Longfin eel,,2,FALSE,FALSE,,,,"570,490",V2
108454,1181219,Waihopai River tributary,2510,26/02/2014,,Southland Regional Council,,Waihopai River tributary,Not Entered,Unknown,,785,Waihopai R,1264234,4856579,-46.360981,168.63508,15314145,57,30.35,u,u,u,,,,,,,,,,,,,,,,,,,,Fyke net - Standard,Unknown,,,,,,,,,,,,,,Gobiomorphus breviceps,Upland bully,,1,FALSE,FALSE,,,,53,V2
108454,1181219,Waihopai River tributary,2510,26/02/2014,,Southland Regional Council,,Waihopai River tributary,Not Entered,Unknown,,785,Waihopai R,1264234,4856579,-46.360981,168.63508,15314145,57,30.35,u,u,u,,,,,,,,,,,,,,,,,,,,Fyke net - Standard,Unknown,,,,,,,,,,,,,,Gobiomorphus breviceps,Upland bully,,1,FALSE,FALSE,,,,55,V2
108454,1181219,Waihopai River tributary,2510,26/02/2014,,Southland Regional Council,,Waihopai River tributary,Not Entered,Unknown,,785,Waihopai R,1264234,4856579,-46.360981,168.63508,15314145,57,30.35,u,u,u,,,,,,,,,,,,,,,,,,,,Fyke net - Standard,Unknown,,,,,,,,,,,,,,Salmo trutta,Brown trout,,1,FALSE,FALSE,,,,105,V2
108454,1181219,Waihopai River tributary,2510,26/02/2014,,Southland Regional Council,,Waihopai River tributary,Not Entered,Unknown,,785,Waihopai R,1264234,4856579,-46.360981,168.63508,15314145,57,30.35,u,u,u,,,,,,,,,,,,,,,,,,,,Fyke net - Standard,Unknown,,,,,,,,,,,,,,Anguilla dieffenbachii,Longfin eel,,2,FALSE,FALSE,,,,"565,450",V2
108454,1181219,Waihopai River tributary,2510,26/02/2014,,Southland Regional Council,,Waihopai River tributary,Not Entered,Unknown,,785,Waihopai R,1264234,4856579,-46.360981,168.63508,15314145,57,30.35,u,u,u,,,,,,,,,,,,,,,,,,,,Fyke net - Standard,Unknown,,,,,,,,,,,,,,Anguilla australis,Shortfin eel,,1,FALSE,FALSE,,,,700,V2
108454,1181219,Waihopai River tributary,2510,26/02/2014,,Southland Regional Council,,Waihopai River tributary,Not Entered,Unknown,,785,Waihopai R,1264234,4856579,-46.360981,168.63508,15314145,57,30.35,u,u,u,,,,,,,,,,,,,,,,,,,,Fyke net - Standard,Unknown,,,,,,,,,,,,,,Anguilla dieffenbachii,Longfin eel,,1,FALSE,FALSE,,,,320,V2
108454,1181219,Waihopai River tributary,2510,26/02/2014,,Southland Regional Council,,Waihopai River tributary,Not Entered,Unknown,,785,Waihopai R,1264234,4856579,-46.360981,168.63508,15314145,57,30.35,u,u,u,,,,,,,,,,,,,,,,,,,,Fyke net - Standard,Unknown,,,,,,,,,,,,,,Anguilla dieffenbachii,Longfin eel,,2,FALSE,FALSE,,,,"540,602",V2
108454,1181219,Waihopai River tributary,2510,26/02/2014,,Southland Regional Council,,Waihopai River tributary,Not Entered,Unknown,,785,Waihopai R,1264234,4856579,-46.360981,168.63508,15314145,57,30.35,u,u,u,,,,,,,,,,,,,,,,,,,,Fyke net - Standard,Unknown,,,,,,,,,,,,,,Salmo trutta,Brown trout,,2,FALSE,FALSE,,,,"307,315",V2
108454,1181219,Waihopai River tributary,2510,26/02/2014,,Southland Regional Council,,Waihopai River tributary,Not Entered,Unknown,,785,Waihopai R,1264234,4856579,-46.360981,168.63508,15314145,57,30.35,u,u,u,,,,,,,,,,,,,,,,,,,,Fyke net - Standard,Unknown,,,,,,,,,,,,,,Anguilla dieffenbachii,Longfin eel,,2,FALSE,FALSE,,,,"405,453",V2
108454,1181219,Waihopai River tributary,2510,26/02/2014,,Southland Regional Council,,Waihopai River tributary,Not Entered,Unknown,,785,Waihopai R,1264234,4856579,-46.360981,168.63508,15314145,57,30.35,u,u,u,,,,,,,,,,,,,,,,,,,,"Traps - G minnow (fine mesh, unbaited)",Unknown,,,,,,,,,,,,,,Gobiomorphus breviceps,Upland bully,,3,FALSE,FALSE,,,,"50,51,40",V2
108454,1181219,Waihopai River tributary,2510,26/02/2014,,Southland Regional Council,,Waihopai River tributary,Not Entered,Unknown,,785,Waihopai R,1264234,4856579,-46.360981,168.63508,15314145,57,30.35,u,u,u,,,,,,,,,,,,,,,,,,,,"Traps - G minnow (coarse mesh, unbaited)",Unknown,,,,,,,,,,,,,,Gobiomorphus breviceps,Upland bully,,1,FALSE,FALSE,,,,46,V2
108454,1181219,Waihopai River tributary,2510,26/02/2014,,Southland Regional Council,,Waihopai River tributary,Not Entered,Unknown,,785,Waihopai R,1264234,4856579,-46.360981,168.63508,15314145,57,30.35,u,u,u,,,,,,,,,,,,,,,,,,,,"Traps - G minnow (coarse mesh, unbaited)",Unknown,,,,,,,,,,,,,,Paranephrops,Koura,,1,FALSE,FALSE,,,,39,V2
