Card,Month,Year,Catchment name,Fragment number,Fragment name,Catch No,Time,Locality,Observer,Altitude,Distance,Organisation,Map no,Easting,Northing,REC number,Fishing method,Passes,Length fished,Area fished
1127,2,1978,Waitaki River,1251095,Ahuriri River lower,711.31,1300,Ahuriri River, ,410,125,niwa,h39,2270500,5633100,13516658,ef,1, , 
3051,10,1978,Rakaia River,1251040,Rakaia River - Glenrock,685,1100,Rakaia River, ,390,107,niwa,k35,2382400,5761600,13040091,ef,1, , 
501,9,1979,Rakaia River,1251034,Rakaia River lower,685,1030,Rakaia River, ,200,52,niwa,l36,2415000,5730900,13049623,ef,1, , 
502,9,1979,Rakaia River,1251034,Rakaia River lower,685,1400,Rakaia River, ,200,52,niwa,l36,2415000,5730900,13049623,ef,1, , 
510,10,1979,Rakaia River,1251034,Rakaia River lower,685,1030,Rakaia River, ,200,52,niwa,l36,2415000,5730900,13049623,ef,1, , 
511,10,1979,Rakaia River,1251034,Rakaia River lower,685,1400,Rakaia River, ,200,52,niwa,l36,2415000,5730900,13049623,ef,1, , 
515,11,1979,Rakaia River,1251034,Rakaia River lower,685,1200,Rakaia River, ,200,52,niwa,l36,2415000,5730900,13049623,ef,1, , 
516,11,1979,Rakaia River,1251034,Rakaia River lower,685,1100,Rakaia River, ,220,59,niwa,l36,2411600,5734900,13048335,ef,1, ,140
517,11,1979,Rakaia River,1251034,Rakaia River lower,685,1330,Rakaia River, ,220,59,niwa,l36,2411600,5734900,13048335,ef,1, ,1500
522,12,1979,Rakaia River,1251034,Rakaia River lower,685,1100,Rakaia River, ,200,52,niwa,l36,2415000,5730900,13049623,ef,1, ,2250
523,12,1979,Rakaia River,1251034,Rakaia River lower,685,1300,Rakaia River,,220,59,niwa,L36,2411600,5734900,13048335,ef,1,,
1052,6,1979,Rakaia River,1251034,Rakaia River lower,685,1030,Rakaia River, ,220,59,niwa,l36,2411600,5734900,13048335,ef,1, , 
1060,7,1979,Rakaia River,1251040,Rakaia River - Glenrock,685,1430,Rakaia River, ,390,108,niwa,k35,2382300,5761900,13040091,ef,1, , 
1061,7,1979,Rakaia River,1251040,Rakaia River - Glenrock,685,1530,Rakaia River,,390,108,niwa,K35,2382300,5761900,13040091,ef,1,,
1063,7,1979,Rakaia River,1251036,Rakaia River - Coleridge,685,1230,Rakaia River,,350,97,niwa,K35,2390700,5758300,13041377,ef,1,,
1064,7,1979,Rakaia River,1251034,Rakaia River lower,685,1530,Rakaia River, ,200,52,niwa,l36,2415000,5730900,13049623,ef,1, , 
1072,8,1979,Rakaia River,1251034,Rakaia River lower,685,1145,Rakaia River,,200,52,niwa,L36,2415000,5730900,13049623,ef,1,,
1168,8,1979,Waitaki River,1251116,Fork Stream lower,711.393,1330,Fork Stream, ,660,175,niwa,i37,2305100,5682600,13507746,ef,1, , 
1176,10,1979,Waitaki River,1251096,Ahuriri River East Branch,711.31,1040,Ahuriri River, ,135,156,niwa,g39,2247900,5634400,13515957,ef,1, ,100
1179,10,1979,Waitaki River,1251095,Ahuriri River lower,711.31,1330,Ahuriri River, ,410,126,niwa,h39,2270400,5633200,13516552,ef,1, , 
3103,2,1979,Rakaia River,1251035,Boundary Stream,685.01,1045,Boundary Stream, ,300,72,niwa,k35,2402900,5741600,13046353,ef,1, , 
3104,6,1979,Rakaia River,1251034,Rakaia River lower,685,1430,Rakaia River, ,200,52,niwa,l36,2415000,5730900,13049623,ef,1, , 
3114,3,1979,Rakaia River,1251034,Rakaia River lower,685,1030,Rakaia River, ,220,59,niwa,l36,2411600,5734900,13048335,ef,2, , 
3115,3,1979,Rakaia River,1251034,Rakaia River lower,685,1030,Rakaia River, ,210,56,niwa,l36,2412200,5732700,13048947,efm,1, , 
3116,3,1979,Rakaia River,1251034,Rakaia River lower,685,1300,Rakaia River, ,240,62,niwa,k36,2408200,5736400,13047879,ef,1, , 
3125,6,1979,Rakaia River,1251034,Rakaia River lower,685,1030,Rakaia River,,240,62,niwa,K36,2408200,5736400,13047879,ef,1,,
3201,5,1979,Hurunui River,1251015,Hurunui River South Branch,651.15,1000,Hurunui River South Branch tributary,,680,124,niwa,l33,2440200,5827500,13019430,han,,,1
479,1,1980,Rakaia River,1251034,Rakaia River lower,685,1300,Rakaia River, ,220,59,niwa,l36,2411600,5734900,13048335,ef,1, , 
480,1,1980,Rakaia River,1251034,Rakaia River lower,685,1330,Rakaia River, ,220,59,niwa,l36,2411600,5734900,13048335,ef,1, , 
482,2,1980,Rakaia River,1251034,Rakaia River lower,685,1030,Rakaia River, ,200,52,niwa,l36,2415000,5730900,13049623,ef,1, ,500
483,2,1980,Rakaia River,1251034,Rakaia River lower,685,1330,Rakaia River, ,200,52,niwa,l36,2415000,5730900,13049623,ef,1, , 
487,3,1980,Rakaia River,1251036,Rakaia River - Coleridge,685,1045,Rakaia River, ,330,90,niwa,k35,2395000,5753400,13042658,ef,1, ,600
490,3,1980,Rakaia River,1251034,Rakaia River lower,685,1000,Rakaia River, ,220,59,niwa,l36,2411600,5734900,13048335,ef,1, , 
491,3,1980,Rakaia River,1251034,Rakaia River lower,685,1045,Rakaia River, ,200,52,niwa,l36,2415000,5730900,13049623,ef,1, ,100
492,3,1980,Rakaia River,1251034,Rakaia River lower,685,1130,Rakaia River, ,200,52,niwa,l36,2415000,5730900,13049623,ef,1, ,450
497,4,1980,Rakaia River,1251034,Rakaia River lower,685,1100,Rakaia River, ,200,52,niwa,l36,2415000,5730900,13049623,ef,1, ,1500
498,4,1980,Rakaia River,1251034,Rakaia River lower,685,1300,Rakaia River,,200,52,niwa,L36,2415000,5730900,13049623,ef,1,,100
499,4,1980,Rakaia River,1251034,Rakaia River lower,685,1500,Rakaia River, ,200,52,niwa,l36,2415000,5730900,13049623,ef,1, ,80
500,5,1980,Rakaia River,1251034,Rakaia River lower,685,1030,Rakaia River,,200,52,niwa,L36,2415000,5730900,13049623,ef,1,,
3028,5,1980,Hurunui River,1251015,Hurunui River South Branch,651.15,1200,Hurunui River South Branch,,755,135,niwa,L33,2431100,5827700,13019419,han,,,3
3528,5,1980,Rakaia River,1251034,Rakaia River lower,685,1315,Rakaia River, ,200,52,niwa,l36,2415000,5730900,13049623,ef,1, ,2500
3878,3,1980,Rakaia River,1251035,Boundary Stream,685.01,1000,Boundary Stream,,300,72,niwa,K35,2402800,5741900,13046353,efp,1,,
3942,,1980,Waitaki River,1251105,Mary Burn,711.391,,Mary Burn,,490,150,niwa,I38,2296900,5663400,13510599,ef,1,,
3940,,1981,Waitaki River,1251114,Tekapo River 4,711.39,,Tekapo River,,570,160,niwa,I38,2303200,5669000,13509562,ef,1,,
3880,5,1983,Rangitata River,1251073,Rangitata River 2,693,1300,Rangitata River, ,430,84,niwa,j36,2351500,5720800,13052173,efp,1, , 
3887,6,1983,Rangitata River,1251073,Rangitata River 2,693,900,Rangitata River, ,430,84,niwa,j36,2351500,5720800,13052173,efp,1, , 
3888,8,1983,Rangitata River,1251073,Rangitata River 2,693,1200,Rangitata River,,430,84,niwa,J36,2351500,5720800,13052173,efp,1,,
3892,10,1983,Rangitata River,1251073,Rangitata River 2,693,1030,Rangitata River,,430,84,niwa,J36,2351500,5720800,13052173,efp,1,,
3896,12,1983,Rangitata River,1251073,Rangitata River 2,693,1030,Rangitata River,,430,84,niwa,J36,2351500,5720800,13052173,efp,1,,
6151,10,1983,Waimakariri River,1251021,Porter River,664.134,1430,Dry Stream tributary, ,760,121,niwa,k34,2405300,5771000,13037324,ef,1, , 
6163,5,1984,Waimakariri River,1251033,Bealey River,664.24,1030,Bealey River,,650,151,niwa,K33,2395100,5800900,13027714,ef,1,,
6164,5,1984,Waimakariri River,1251032,Waimakariri River - Klondyke Corner,664,1130,Waimakariri River,,650,151,niwa,K34,2393500,5798800,13028370,ef,1,,
6165,5,1984,Waimakariri River,1251029,Waimakariri River tributary 2,664.21,1400,Poplars Stream,,570,141,niwa,K34,2402900,5796800,13029112,ef,1,,
6166,5,1984,Waimakariri River,1251028,Waimakariri River - Cornishmans Rise,664,1445,Waimakariri River, ,550,137,niwa,k34,2405300,5798700,13028486,ef,1, , 
6168,5,1984,Waimakariri River,1251025,Lower Farm Stream,664.17,1330,Lower Farm Stream, ,520,130,niwa,l34,2412600,5799200,13027846,ef,1, , 
6169,5,1984,Waimakariri River,1251143,Andrews Stream,664.18,1430,Andrews Stream, ,540,129,niwa,l33,2411700,5800900,13027737,ef,1, , 
6531,2,1984,Rangitata River,1251073,Rangitata River 2,693,1030,Rangitata River,,430,84,niwa,J36,2351500,5720800,13052173,efp,1,,
6532,2,1984,Rangitata River,1251075,Scour Stream,693,1300,Rangitata River,,450,91,niwa,J36,2345600,5724300,13051308,efm,1,,
1353,12,1985,Waitaki River,1251096,Ahuriri River East Branch,711.318,1430,Ahuriri River East Branch,,660,157,niwa,G39,2248300,5635500,13516082,efp,1,,600
1354,12,1985,Waitaki River,1251096,Ahuriri River East Branch,711.318,1100,Ahuriri River East Branch,,890,168,niwa,H39,2250900,5644300,13514073,efp,1,,
1356,12,1985,Waitaki River,1251096,Ahuriri River East Branch,711.318,1330,Ahuriri River East Branch tributary,,840,167,niwa,h39,2251000,5642900,13514455,efm,1,,75
1357,12,1985,Waitaki River,1251096,Ahuriri River East Branch,711.318,1500,Ahuriri River East Branch,,780,164,niwa,G39,2249000,5641300,13514765,efp,1,,200
1358,12,1985,Waitaki River,1251096,Ahuriri River East Branch,711.318,1530,Ahuriri River East Branch,,770,164,niwa,G39,2248600,5641200,13514867,efp,1,,150
1359,12,1985,Waitaki River,1251096,Ahuriri River East Branch,711.318,1645,Unnamed water race,,760,164,niwa,G39,2248300,5640900,13514915,efp,1,,135
1360,12,1985,Waitaki River,1251096,Ahuriri River East Branch,711.318,930,Ahuriri River East Branch,,730,162,niwa,G39,2248500,5639400,13515126,efp,1,,250
1361,12,1985,Waitaki River,1251096,Ahuriri River East Branch,711.318,1130,Ahuriri River East Branch,,700,159,niwa,G39,2248500,5637200,13515687,efp,1,,200
7577,11,1985,Wairau River,1251004,Judges Creek,601.51,1200,Judges Creek,,920,152,ci,N30,2504400,5904600,11032616,ef,1,,
7578,11,1985,Wairau River,1251003,Coldwater Creek,601.5,1230,Coldwater Creek, ,920,151,ci,n30,2503700,5905000,11032538,ef,1, , 
7580,11,1985,Wairau River,1251002,Rainbow River,601.49,900,Rainbow River, ,840,147,ci,n30,2500100,5907400,11032297,ef,1, , 
7581,11,1985,Wairau River,1251001,Connors Creek,601.48,1430,Connors Creek,,810,142,ci,N30,2501200,5911700,11031810,ef,1,,
7651,3,1985,Waimakariri River,1251028,Waimakariri River - Cornishmans Rise,664,900,Waimakariri River,,550,135,indm,K34,2406600,5799200,13028282,han,,,4
1858,6,1986,Wairau River,1251002,Rainbow River,601.49,1650,Rainbow River tributary, ,835,152,niwa,n30,2499900,5907100,11032301,ef,1, , 
2414,11,1986,Wairau River,1251002,Rainbow River,601.49,1700,Rainbow River tributary,,840,147,niwa,N30,2499900,5907100,11032301,ef,1,,
2415,11,1986,Wairau River,1251004,Judges Creek,601.51,1500,Judges Creek,,920,152,niwa,n30,2504400,5904600,11032616,ef,1,,
2416,11,1986,Wairau River,1251003,Coldwater Creek,601.5,1700,Coldwater Creek,,920,151,niwa,N30,2503700,5905000,11032538,ef,1,,
6543,1,1986,Rakaia River,1251045,Harper River,685.081,1100,Harper River, ,530,132,niwa,k34,2385900,5775600,13035773,ef,1, , 
6544,1,1986,Rakaia River,1251044,Wilberforce River tributary,685.08,1300,Wilberforce River, ,490,128,niwa,k34,2382200,5776000,13035711,ef,1, , 
6545,4,1986,Rangitata River,1251079,Caroline Stream,693.142,day,Caroline Stream,,520,108,niwa,J36,2340400,5738200,13047468,efp,1,,
6546,8,1986,Rangitata River,1251079,Caroline Stream,693.142,1200,Caroline Stream,,520,108,niwa,J36,2340400,5738100,13047468,efp,1,,
7381,10,1986,Rangitata River,1251079,Caroline Stream,693.142,1040,Caroline Stream,,520,108,niwa,J36,2340400,5738200,13047468,ef,1,,
72,8,1987,Waimakariri River,1251021,Porter River,664.134, ,Porter River, ,700,118,indm,k34,2406700,5772800, ,han, , ,1
1391,3,1987,Waitaki River,1251099,Ahuriri River upper,711.31,1500,Ahuriri River,,770,191,niwa,G38,2239400,5657800,13511700,obs,,,1
2118,9,1987,Waitaki River,1251118,Fork Stream upper,711.393,2200,Fork Stream, ,1015,200,scfg,i37,2296900,5700900,13504934,spo, , , 
6148,4,1987,Rakaia River,1251039,Acheron River tributary 2,685.05, ,Acheron River tributary, ,800,109,niwa,k35,2402500,5763600,13039509,ef,1, , 
8253,9,1987,Waimakariri River,1251029,Waimakariri River tributary 2,664,1000,Waimakariri River,,570,140,niwa,K34,2402900,5797000,13028863,ef,1,,
8254,9,1987,Waimakariri River,1251032,Waimakariri River - Klondyke Corner,664,1130,Waimakariri River,,630,148,niwa,K34,2395300,5797600,13028739,ef,1,,
8256,9,1987,Waimakariri River,1251021,Porter River,664.134,1400,Porter River, ,700,118,niwa,k34,2406500,5772700,13036746,ef,1, , 
2120,1,1988,Waitaki River,1251116,Fork Stream lower,711.393,day,Fork Stream,,670,175,scfg,I37,2304900,5682700,13507746,efp,1,,
5196,5,1988,Waitaki River,1251103,Fraser Stream,711.371,1500,Fraser Stream, ,500,147,niwa,h38,2274800,5660700,13511178,ef,1, , 
8269,5,1988,Rakaia River,1251047,Harper River tributary,685.081,1100,Harper River tributary,,570,136,niwa,K34,2388300,5777400,13035353,efp,1,,
8270,5,1988,Rakaia River,1251048,Lilian Creek,685.081,1200,Lilian Creek,,610,139,niwa,K34,2391200,5778500,13034759,efp,1,,
8274,3,1988,Rangitata River,1251079,Caroline Stream,693.142,day,Caroline Stream,,520,108,niwa,J36,2340400,5738200,13047468,efp,1,,
4388,5,1989,Rakaia River,1251046,Moss Burn,685.081,1200,Unnamed wetland,,540,134,niwa,K34,2387300,5774500,13036281,ef,1,,
5198,7,1989,Waitaki River,1251103,Fraser Stream,711.371,1100,Fraser Stream, ,510,148,niwa,h38,2274100,5660800,13511159,efp,1, , 
5199,7,1989,Waitaki River,1251103,Fraser Stream,711.371,1130,Fraser Stream, ,510,148,niwa,h38,2273700,5660800,13511159,efp,1, , 
5200,7,1989,Waitaki River,1251103,Fraser Stream,711.371,1215,Fraser Stream, ,530,150,niwa,h38,2273100,5662100,13510684,efp,1, , 
11205,8,1989,Opihi River,1251093,Opihi River,696.15,1000,Firewood Stream,,450,73,uoo,I37,2326200,5684000,13061338,han,,,20
2124,12,1991,Waitaki River,1251095,Ahuriri River lower,711.31,830,Ahuriri River, ,430,128,scfg,h39,2268600,5634100,13516418,efm,3, ,332
3033,1,1991,Rakaia River,1251055,Wilberforce River - Boundary Stream,685.08,1100,Wilberforce River,,540,134,niwa,K34,2380300,5781000,13034153,efp,1,,
10576,12,1992,Waitaki River,1251117,Fork Stream middle,711.393,1020,Fork Stream,,820,186,docc,I37,2301200,5690700,13506116,pun,,,2
10590,12,1992,Waitaki River,1251095,Ahuriri River lower,711.31,1100,Ahuriri River, ,405,124,docc,h39,2271900,5633300,13516668,pun, , ,2
12802,11,1992,Waitaki River,1251124,Godley River lower,711.399,night,Godley River,,725,212,indm,I36,2311100,5714300,13502998,spo,,,200
13110,12,1992,Waitaki River,1251103,Fraser Stream,711.371,night,Fraser Stream,,510,148,indm,H38,2273500,5660900,13511137,han,,,5
13111,12,1992,Waitaki River,1251103,Fraser Stream,711.371, ,Twin Lakes, ,490,146,indm,h38,2275500,5660300,13511178,fyn, , ,5
10516,2,1993,Waimakariri River,1251033,Bealey River,664.24,1200,Bealey River, ,710,156,docc,k33,2393500,5804500,13026368,efp,1, ,100
10517,2,1993,Waimakariri River,1251033,Bealey River,664.244,1330,Avalanche Creek, ,760,158,docc,k33,2392700,5806400,13025885,efp,1, ,150
10518,2,1993,Waimakariri River,1251032,Waimakariri River - Klondyke Corner,664,1400,Waimakariri River tributary,,630,148,docc,K34,2395300,5798200,13028400,efp,1,,200
10577,9,1993,Waitaki River,1251103,Fraser Stream,711.371,1300,Fraser Stream,,510,148,docc,H38,2273800,5660800,13511159,pun,,,8
11484,2,1993,Wairau River,1251002,Rainbow River,601.49,1400,Rainbow River tributary,,835,147,nmfg,N30,2499900,5907400,11032284,ef,1,,
12480,5,1993,Buller River,1251141,One Mile Creek,932.429,1030,One Mile Creek, ,560,180,nmfg,m31,2453400,5869500,12026392,ef,1, ,200
13122,2,1993,Waitaki River,1251095,Ahuriri River lower,711.31, ,Ahuriri River, ,410,127,indm,h39,2269700,5633900,13516450,ntc, , ,14
13480,11,1993,Buller River,1251141,One Mile Creek,932.429,1345,One Mile Creek, ,560,180,docn,m31,2453300,5869400,12026392,efp,1, ,540
10586,11,1994,Waitaki River,1251097,Birch Creek,711.319,1130,Birch Creek,,740,173,docc,G39,2241800,5642800,13514393,pun,,,1
10588,12,1994,Waitaki River,1251099,Ahuriri River upper,711.31,900,Ahuriri River,,830,200,docc,G38,2241300,5665700,13510264,pun,,,10
10522,2,1995,Waitaki River,1251103,Fraser Stream,711.371,1130,Fraser Stream,,490,145,docc,H38,2276000,5659800,13511178,pun,,,1
10523,2,1995,Waitaki River,1251103,Fraser Stream,711.371,1230,Fraser Stream,,510,148,docc,H38,2273900,5660900,13511159,pun,,,1
13995,1,1995,Rakaia River,1251044,Wilberforce River tributary,685.081,,Harper River tributary,,490,129,indm,K34,2382300,5776200,13035598,fyn,,,4
13999,1,1995,Rakaia River,1251048,Lilian Creek,685.081, ,Harper River, ,600,139,indm,k34,2391300,5778400,13034734,pun, , ,2
14260,2,1995,Waitaki River,1251107,Edward Stream,711.392,1100,Edward Stream,,840,190,docc,I37,2315400,5688300,13506858,pun,,,1
14261,2,1995,Waitaki River,1251107,Edward Stream,711.392,1400,Edward Stream,,820,188,docc,I37,2315100,5686900,13507050,pun,,,1
14270,10,1995,Waitaki River,1251120,Cass River 1,711.396,1257,Cass River,,850,211,docc,i37,2300500,5707300,13503940,pun,,,1
14271,10,1995,Waitaki River,1251120,Cass River 1,711.396,1100,Cass River, ,830,210,docc,i37,2300900,5706400,13503976,pun, , ,1
12153,2,1996,Opihi River,1251092,North Opuha River upper,696.083,1430,North Opuha River,,650,82,uoo,J37,2336100,5701200,13058499,sen,,,3
12155,1,1996,Orari River,1251089,Orari River lower,695,935,Orari River,,540,74,uoo,J37,2347700,5701300,13058488,sen,,,2
12156,2,1996,Orari River,1251089,Orari River lower,695,1700,Orari River,,540,74,uoo,J37,2347700,5701300,13058488,sen,,,4
12157,2,1996,Orari River,1251087,Hewson River,695.11,940,Hewson River,,440,65,uoo,J37,2354200,5705700,13057544,sen,,,2
12164,2,1996,Waimakariri River,1251021,Porter River,664.134,1200,Porter River, ,690,118,uoo,k34,2406700,5772800,13036746,sen, , ,3
13853,1,1996,Ashburton River,1251067,Turtons Stream,688.018,1420,Turtons Stream,,920,96,docc,K35,2377300,5754200,13042418,efp,1,,200
13854,1,1996,Rakaia River,1251063,Cameron River,685.165,1130,Cameron River,,740,160,docc,J35,2359300,5749200,13044163,efp,1,,200
14273,2,1996,Waitaki River,1251102,Dry Stream,711.371,1100,Dry Stream,,600,154,docc,H38,2273400,5667200,13510052,ef,1,,
14274,2,1996,Waitaki River,1251102,Dry Stream,711.371,1000,Dry Stream,,540,150,docc,H38,2274900,5664200,13510579,ef,1,,
14275,2,1996,Waitaki River,1251101,Twizel River,711.371,900,Twizel River,,530,149,docc,H38,2278100,5664100,13510622,ef,1,,
14477,4,1996,Waitaki River,1251111,Sawdon Stream,711.392,1417,Sawdon Stream,,650,181,docc,I38,2313600,5677100,13508569,pun,,,1
14478,4,1996,Waitaki River,1251111,Sawdon Stream,711.392,1130,Sawdon Stream,,670,182,docc,I38,2314300,5677700,13508312,pun,,,1
14485,9,1996,Waitaki River,1251099,Ahuriri River upper,711.31,1430,Ahuriri River, ,790,195,docc,g38,2240900,5661400,13511015,pun, , ,1
14486,9,1996,Waitaki River,1251099,Ahuriri River upper,711.31,1140,Ahuriri River,,800,197,docc,G38,2240600,5662700,13510865,pun,,,1
14487,11,1996,Waitaki River,1251126,Godley River tributary 2,711.399,1100,Godley River,,730,215,docc,I36,2310300,5717400,13502604,pun,,,2
14488,11,1996,Waitaki River,1251124,Godley River lower,711.399,1115,Godley River, ,725,213,docc,i36,2311200,5715300,13502998,pun, , ,1
3551,12,1997,Opihi River,1251145,South Opuha River,696.084,1230,South Opuha River, ,390,68,bior,j37,2338200,5688200,13060661,efp,1, , 
3552,12,1997,Opihi River,1251091,North Opuha River lower,696.083,1500,North Opuha River,,430,71,bior,J37,2339600,5692800,13059751,efp,1,,
14493,9,1997,Waitaki River,1251128,Godley River tributary 3,711.399,1147,Godley River,,760,220,docc,I36,2310900,5721500,13502310,pun,,,2
14494,9,1997,Waitaki River,1251127,Macaulay River,711.399,1500,Macaulay River,,800,222,docc,I36,2316700,5721900,13502258,pun,,,3
17827,12,1997,Waimakariri River,1251031,Bruce Stream,664.23,day,Bruce Stream,,630,146,uoc,K34,2398600,5796700,13029037,efp,3,,124
17828,12,1997,Waimakariri River,1251026,Cass River,664.19,day,Cass River,,570,135,uoc,K34,2407900,5797000,13028629,efp,1,,117
17829,10,1997,Waimakariri River,1251026,Cass River,664.19, ,Cass River tributary, ,570,135,uoc,k34,2408000,5796900,13029113,efp,3, ,88
17833,6,1997,Waimakariri River,1251029,Waimakariri River tributary 2,664.21, ,Poplars Stream, ,570,141,uoc,k34,2402700,5796800,13029158,efp,2, ,21
17845,12,1997,Waimakariri River,1251144,Hawdon River,664.2, ,Hawdon River, ,550,135,uoc,k34,2407500,5799700,13028182,efp,3, ,51
17846,12,1997,Waimakariri River,1251018,Kowai River,664.07,day,Kowai River,,590,94,uoc,L35,2411100,5764800,13039092,efp,3,,116
19126,11,1997,Waimakariri River,1251021,Porter River,664.134, ,Porter River, ,920,125,uoc,k35,2401500,5768800,13037889,efp,3, ,82
