Card,Month,Year,Catchment name,Fragment number,Fragment name,Catch No,Time,Locality,Observer,Altitude,Distance,Organisation,Map no,Easting,Northing,REC number,Fishing method,Passes,Length fished,Area fished
121820,10,2008,Clutha River,1231006,Nevis River tributary 4,752.743,0,Nevis River tributary, ,660,246,doco, ,2194468,5550969,14036207,efp,1,,
121825,11,2008,Clutha River,1231006,Nevis River tributary 4,752.743,0,Nevis River, ,659,245,doco, ,2195279,5551593,14035986,efp,1,,
121830,4,2009,Clutha River,1231005,Nevis River tributary 3,752.743,0,Nevis River tributary, ,782,244,doco, ,2196039,5552925,14035131,efp,3,,
121119,7,2005,Clutha River,1231004,Nevis Burn tributary,752.743,0,Nevis Burn tributary, ,819,247,docs, ,2191486,5552064,14035817,efp,1,,
121655,11,2010,Clutha River,1231004,Nevis Burn tributary,752.743,1634,Nevis River water race tributary, ,0,0,doco,F41,2193341,5551354,0,efp, ,,
121822,10,2008,Clutha River,1231004,Nevis Burn tributary,752.743,0,Nevis River tributary, ,680,246,doco, ,2193347,5551317,14036148,efp,1,,
121823,11,2008,Clutha River,1231004,Nevis Burn tributary,752.743,0,Nevis River tributary, ,0,0,doco, ,2192540,5551524,0,efp,3,,
121824,11,2008,Clutha River,1231004,Nevis Burn tributary,752.743,0,Nevis River tributary, ,0,0,doco, ,2193346,5551318,0,efp, ,,
121827,11,2008,Clutha River,1231004,Nevis Burn tributary,752.743,0,Nevis Burn tributary, ,819,247,doco, ,2191502,5552065,14035817,efp,3,,
121828,10,2008,Clutha River,1231004,Nevis Burn tributary,752.743,0,Nevis Burn tributary, ,747,247,doco, ,2192349,5552402,14035656,efp,1,,
121833,2,2010,Clutha River,1231002,Potters Creek,752.743,1420,Potters Creek, ,947,243,doco, ,2197513,5554950,14034460,efp,3,,143
121834,2,2010,Clutha River,1231002,Potters Creek,752.743,940,Potters Creek, ,1017,247,doco, ,2200268,5555302,14034335,efp,4,,24
